score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
2,15,1,0,0,3,"['trend_break', 'volume_divergence', 'volatility_drop']",3.0,动能结束期,10.399090633515685,44.05469471280319,-30.198714229383743,0,0,-1,-1,369.23,2026-01-09,-0.045798012079191874,-0.06020637542994889,-0.00032500067708474134
-4,15,0,2,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,12.731569145555087,32.72608534908531,-60.79730618161559,0,0,-1,0,352.32,2026-01-16,-0.015099909173478587,-0.006584922797456816,0.036955040871934575
-2,15,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,16.9308556011125,31.074142672195606,-65.89828040305356,0,0,-1,0,347.0,2026-01-23,0.008645533141210304,0.06371757925072052,-0.019538904899135345
-3,15,0,2,1,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,20.55444741281992,42.39268131927241,-59.65991484116097,0,0,0,-1,350.0,2026-01-30,0.05459999999999998,0.04382857142857133,0.021428571428571352
2,15,0,0,2,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,19.113147743762475,60.85693856847225,-9.634611870611899,0,0,0,0,369.11,2026-02-06,-0.010213757416488445,-0.0782693506000921,0.10644523312833565
5,15,1,0,3,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,22.66256571910957,53.68538212593788,21.800647891172755,0,0,1,-1,365.34,2026-02-13,-0.06875786938194539,-0.021459462418568886,0.10031751245415244
2,15,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,21.343456204083328,36.89114374578372,-3.1790953867967304,0,0,0,0,342.01,2026-02-27,0.037308850618402944,0.16078477237507682,0.21686500394725305
5,15,1,0,3,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.90606950435206,49.91636984239776,-20.313743668564562,0,0,1,0,354.77,2026-03-06,0.11903486766073801,0.16413450968232945,0.08932547847901451
5,15,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,23.426729114491398,70.1363016882539,30.565785722993393,0,0,0,0,397.0,2026-03-13,0.04030226700251882,0.04831234256926953,0.07589420654911838
7,15,1,0,5,1,['volume_divergence'],2.0,动能衰减期,31.54300493941615,71.9197837436352,44.46157199978414,0,0,1,-1,413.0,2026-03-20,0.0076997578692494795,-0.06426150121065377,0.04721549636803868
7,15,1,0,5,0,[],2.0,动能衰减期,34.24698093210978,68.08767326307066,37.54310008688593,0,0,1,-1,416.18,2026-03-27,-0.07141140852515748,0.026310730933730486,0.044932481137969216
6,15,1,0,4,0,[],2.5,阶段2.5-得分触底未共振,32.99571895618958,47.91144045329064,22.31061868208201,0,0,1,0,386.46,2026-04-03,0.10523728199554938,0.11913263985923517,0.16865911090410401
6,15,1,0,4,0,[],2.5,阶段2.5-得分触底未共振,28.902723770996136,62.23393405178059,6.337226160320157,0,0,0,0,416.0,2026-04-10,0.06778846153846141,0.06947115384615388,0.04338942307692317
6,15,1,0,4,0,[],2.5,阶段2.5-得分触底未共振,34.709740593751086,67.63799254533131,47.01792900222951,0,0,0,0,444.2,2026-04-17,0.0015758667266996262,0.03556956325979299,-0.0662989644304367
4,15,0,0,4,0,[],2.5,阶段2.5-得分触底未共振,36.41341236053112,62.7432490629618,46.092849304397745,0,0,0,0,444.9,2026-04-24,0.03394021128343461,-0.0243875028096201,-0.06765565295572029
3,15,0,1,5,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,36.04617778754239,53.65161459306537,46.04239378591939,0,0,-1,-1,437.0,2026-05-08,-0.030663615560640678,-0.0591304347826086,-0.0778032036613272
0,15,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,32.51651518994514,47.973958628907205,8.830650890018447,0,0,0,0,423.6,2026-05-15,-0.029367327667610965,0.0009442870632672129,-0.0678706326723324
-4,15,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,25.776395978737103,43.16454643202516,-25.08290920395413,0,0,-1,0,411.16,2026-05-22,0.03122871874695976,-0.019846288549469904,-0.005302072186010309
0,15,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,21.54825100568068,51.88468497004354,-24.350668936990644,0,0,0,-1,424.0,2026-05-29,-0.04952830188679247,-0.06874999999999998,-0.07462264150943398
-2,15,0,1,0,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,20.063423604742383,41.80763761029098,-15.947834363108377,0,0,0,-1,403.0,2026-06-05,-0.020223325062034725,0.014838709677419404,-0.07069478908188587
-4,15,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.07078697805213,42.55525271274014,-43.95050876320769,0,0,0,0,394.85,2026-06-12,0.035785741420792716,-0.00630619222489559,-0.0906420159554262
-1,15,0,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,11.15324010178868,40.45130008761659,-32.94270830952691,0,0,0,1,381.0,2026-06-26,-0.002624671916010457,-0.08461942257217847,0.005275590551180986
-4,15,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,14.503922995827486,41.02922658761746,-52.14292579973025,0,0,-1,0,380.0,2026-07-03,-0.08221052631578951,-0.052631578947368474,0.04026315789473678
-4,15,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,23.176375415051144,33.83496408442181,-69.0317725047271,0,0,0,0,348.76,2026-07-10,0.03222846656726697,0.09820506938869134,0.11271361394655344
2,15,0,0,2,0,[],2.5,阶段2.5-得分触底未共振,26.168174986043276,40.846685724232486,-55.083271055112206,0,0,1,0,360.0,2026-07-17,0.06391666666666662,0.09805555555555556,
5,15,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,23.31641092141662,51.01952890029301,-13.60975115597307,0,0,1,0,383.01,2026-07-24,0.032087935040860716,0.013211143312185092,
5,15,1,0,3,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.082112187738986,54.198928674911095,20.35485374652083,0,0,1,0,395.3,2026-07-31,-0.01828990640020245,,
6,15,1,0,4,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.010341654463526,49.926038934384444,22.308578762156223,0,0,1,1,388.07,2026-08-07,,,
