score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,11.801663306700812,50.005046096863914,-10.774524860431383,0,0,0,0,1419.1,2026-01-09,-0.026143330279754684,-0.05785356916355433,0.06758508914100503
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,12.445498849962874,37.683963277491074,-26.754188693520636,0,0,0,0,1382.0,2026-01-16,-0.03256150506512301,0.01374819102749636,0.07474674384949354
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,20.959389784907707,26.553190880529556,-57.6338445301129,0,0,0,0,1337.0,2026-01-23,0.04786836200448774,0.1331413612565444,0.07712041884816756
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,25.742112817067856,52.78076749059977,-34.8960168993578,0,0,0,-1,1401.0,2026-01-30,0.08137758743754464,0.06017130620985012,-0.002855103497501732
2,14,0,1,4,0,[],2.5,阶段2.5-得分触底未共振,30.42219123073665,64.28681376499192,19.855031590761598,0,0,1,0,1515.01,2026-02-06,-0.01961043161431275,-0.04943861756688084,-0.03619118025623591
2,14,0,1,4,0,[],2.5,阶段2.5-得分触底未共振,31.05726442372289,57.34778537645164,22.754185206081168,0,0,1,0,1485.3,2026-02-13,-0.03042483000067331,-0.05944926950784346,-0.051996229717902076
2,14,0,1,4,0,[],2.5,阶段2.5-得分触底未共振,30.06547633998469,50.42467674287366,10.301904931040735,0,0,1,0,1455.02,2026-02-27,-0.036439361658259006,-0.02843947162238314,-0.02680375527484158
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,24.185242159106195,41.46987487828097,-29.106210248557428,0,0,0,0,1402.0,2026-03-06,0.008302425106990086,0.030670470756062773,0.041369472182596345
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,21.3805101126672,46.18182528053095,-35.47679599402412,0,0,0,0,1413.64,2026-03-13,0.022183865764975552,0.0016835969553774532,0.020988370447921456
1,14,0,1,3,0,[],2.5,阶段2.5-得分触底未共振,21.75296889502539,51.51253602520538,1.035959710631849,0,0,0,0,1445.0,2026-03-20,-0.020055363321799358,0.01038062283737018,-0.023605536332179877
-1,14,0,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.430934297405088,46.676022685131635,-20.334661926939877,0,0,0,0,1416.02,2026-03-27,0.031058883349105226,0.019272326662052697,-0.009053544441462669
5,14,1,0,3,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.694945846477573,57.0237707459841,10.21871521647655,0,0,1,-1,1460.0,2026-04-03,-0.011431506849315154,-0.0336369863013698,-0.060924657534246585
3,14,0,0,3,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,16.829642981021756,53.78865502080472,15.133774671504682,0,0,1,0,1453.96,2026-04-10,-0.032132933505736094,0.00311562904068885,-0.07556604033123338
0,14,0,0,0,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,15.288495026946356,41.31471304847578,2.931511430449285,0,0,0,1,1407.24,2026-04-17,0.03641880560529831,-0.02291009351638673,-0.06554674398112614
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,14.6954834749822,55.864627251213626,-16.170277437833587,0,0,0,0,1458.49,2026-04-24,-0.057244136058526296,-0.07843728787993065,-0.1066102612976435
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,12.848149555084749,37.709096541024174,-46.04261069385807,0,0,-1,0,1372.99,2026-05-08,-0.02916263046344103,-0.06029905534636082,-0.07292842628132767
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.388774013621656,29.84955093392314,-58.40561710036007,0,0,-1,0,1332.95,2026-05-15,-0.03207172061967811,-0.00521399902471964,-0.030788851794890992
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,21.939645842033237,22.583210718423217,-63.54446216115691,0,0,0,0,1290.2,2026-05-22,0.027747636025422295,-0.013439776778794044,-0.037815842505038
2,14,0,0,2,0,[],2.5,阶段2.5-得分触底未共振,24.03923706499914,45.221802681042746,-60.55587071759727,0,0,0,1,1326.0,2026-05-29,-0.04007541478129717,-0.025708898944193037,-0.09882352941176464
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,21.821316504147024,35.77915637344857,-52.69079207800084,0,0,0,0,1272.86,2026-06-05,0.014966296371949905,-0.02470813757993795,-0.05181245384409894
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,20.83494768092071,44.578081360078016,-49.031220008340526,0,0,0,1,1291.91,2026-06-12,-0.03908941025303625,-0.07504392720855169,-0.06263594213219192
0,14,1,1,0,0,[],2.5,阶段2.5-得分触底未共振,22.951518473327162,27.85545264894074,-70.95527315421593,0,0,0,0,1168.63,2026-06-26,0.02209424710986374,0.031104797925776362,0.11019741064323174
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,28.435546614794593,37.539412330218354,-63.105531482597485,0,0,0,0,1194.45,2026-07-03,0.00881577294989322,0.049018376658713114,0.13072962451337422
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,30.993818158054694,43.98994917835253,-54.528217875213656,0,0,0,1,1204.98,2026-07-10,0.03985128383873593,0.07670666733057807,0.08650765987817222
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,25.633380833479315,55.32053037298315,1.3676890016968175,0,0,0,0,1253.0,2026-07-17,0.03544293695131695,0.07789305666400637,
6,14,1,0,4,1,['volume_divergence'],2.0,动能衰减期,28.939231056037972,59.80252244851399,32.52001152250782,0,0,0,0,1297.41,2026-07-24,0.04099706338011866,0.009102750865185305,
9,14,2,0,5,0,[],2.0,动能衰减期,32.98931973184607,66.11287394303415,45.86137575842184,0,0,0,1,1350.6,2026-07-31,-0.030638234858581304,,
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,30.920383630627246,54.345720496400354,31.278548298412293,0,0,0,0,1309.22,2026-08-07,,,
