score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
4,15,0,0,4,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,31.26889972357265,49.400676465350436,17.83454103918299,0,0,0,1,583.2,2026-01-09,0.05795610425240039,0.0030864197530864335,-0.07405692729766811
6,15,1,0,4,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,26.809632543488817,56.413154077684496,14.413738038271076,0,0,0,0,617.0,2026-01-16,-0.05186385737439225,0.05186385737439214,-0.13938411669367912
3,15,1,0,1,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,22.36214428082123,48.33327477033694,1.458835356961379,0,0,0,0,585.0,2026-01-23,0.10940170940170946,-0.07690598290598294,-0.02464957264957257
6,15,1,0,4,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,22.374053602743004,60.052195544910106,23.426356143299724,0,0,0,0,649.0,2026-01-30,-0.16793528505392918,-0.18181818181818177,-0.18953775038520804
0,15,1,1,0,0,[],2.5,阶段2.5-得分触底未共振,20.117130774658232,39.87774328260167,-16.838712151871444,0,0,0,0,540.01,2026-02-06,-0.016684876205996124,0.05661006277661529,0.04016592285328069
0,15,1,1,0,0,[],2.5,阶段2.5-得分触底未共振,21.235866753985466,40.13733053983583,-36.839188972149685,0,0,0,0,531.0,2026-02-13,0.07453860640301335,-0.009435028248587551,0.1292278719397364
2,15,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.822774977611587,42.24906265197352,-27.788273175129387,0,0,0,0,534.0,2026-02-27,0.021498127340823903,0.01501872659176029,0.11985018726591767
3,15,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.110316746452877,45.82089425997921,-16.027680153741205,0,0,0,0,545.48,2026-03-06,-0.006343037324924916,0.12194764244335254,0.11190144459925189
4,15,1,0,2,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,14.627087862036648,46.45037099486448,-24.739550647368294,0,0,0,1,542.02,2026-03-13,0.129109626951035,0.10328032175934476,0.3615733736762481
6,15,1,0,4,0,[],2.5,阶段2.5-得分触底未共振,12.611198370078272,59.686965520594576,21.339303217940238,0,0,0,-1,612.0,2026-03-20,-0.022875816993464082,-0.008954248366013107,0.38888888888888884
