code,name,nav_final,bh_final,excess,dd,bh_dd,jul_strat,jul_bh,trim_acc,trim_n,ann_ret_strat,ann_ret_bh
301248,杰创智能,1.6602759991858276,1.7983514866058274,-0.07677892138905551,-0.4099020614763016,-0.4908671005668698,-0.3298198030221309,-0.39855757862378827,0.460431654676259,139,1.4283736245186498,1.792740042152741
688510,航亚科技,0.8609983759302999,0.8419486798066195,0.022625721235236984,-0.5063739523809869,-0.5828798660527418,-0.14286358538076127,-0.17782026768642423,0.5639097744360902,133,-0.23041945277739428,-0.2599691316408942
002008,大族激光,1.962027309849814,2.24560992741747,-0.12628311538228099,-0.39227388675115027,-0.4685209424083767,-0.34142740312996156,-0.41143644006377744,0.4748201438848921,139,2.252623790440062,3.1194103823968806
603052,可川科技,1.4591414604012127,1.5465283779890517,-0.056505214408977156,-0.5300321411309306,-0.6160513087190153,-0.32220055887539223,-0.3889177939646201,0.5323741007194245,139,0.9371820942330378,1.1447482078714382
300666,江丰电子,2.234933682788599,2.6089730807577296,-0.14336652253249682,-0.4473420594672738,-0.5308244363857684,-0.4473420594672739,-0.5308244363857686,0.39552238805970147,134,3.2973349446819835,4.689032411850369
600590,泰豪科技,1.0066252344158026,0.9244680851063832,0.088869643671869,-0.4682623703116692,-0.5753268902785673,-0.13446164648686676,-0.16799204771371778,0.5611510791366906,139,0.011622949618026901,-0.12841275715497757
600673,东阳光,1.3247636250499837,1.4216146945749688,-0.06812751014362683,-0.3424501169451438,-0.398085454120943,-0.18187098683778602,-0.20871683811586372,0.47619047619047616,126,0.6904085101243445,0.9283811932248356
300567,精测电子,2.1458816068026123,2.480109450641971,-0.1347633443164553,-0.39491922451728245,-0.47418136020151147,-0.3728341395576241,-0.4499703576839472,0.44776119402985076,134,2.991944901679883,4.189861649472962
301486,致尚科技,1.2331417036436343,1.2301889727039415,0.0024002254980410864,-0.5091650192545539,-0.5974358974358975,-0.30451872928858204,-0.37094358462306587,0.4892086330935252,139,0.4430212430048537,0.4369799285227376
600522,中天科技,1.6422712378605022,1.7989071038251374,-0.08707279304838467,-0.5092705876776433,-0.5932452276064613,-0.4108451017274658,-0.4877300613496933,0.38848920863309355,139,1.3824760964803238,1.7942501918225617
601231,环旭电子,0.9425178913189514,0.9229743247749236,0.02117455060171225,-0.479596172809455,-0.5561751342420496,-0.23774656944880845,-0.2919614147909969,0.5073529411764706,136,-0.09841473518646049,-0.13087581520156755
603138,海量数据,0.9578256206683369,0.9262068965517259,0.034137862970279764,-0.44381440939655104,-0.5257261410788377,-0.09818451914367954,-0.12328767123287665,0.5942028985507246,138,-0.07263374873336781,-0.1255418731500878
688479,友车科技,1.619665924782803,1.7382690302398367,-0.06823058076382438,-0.3465533857975981,-0.4314848762603113,-0.20650415127765487,-0.26508226691042003,0.41605839416058393,137,1.3253831943650582,1.6315082575446427
001400,江顺科技,1.021764595191285,0.986723382315029,0.0355127014361849,-0.6341284526736093,-0.718322824135868,-0.3652309358040786,-0.4261188432369366,0.49640287769784175,139,0.03839834561573974,-0.023118276178305752
301396,宏景科技,2.562538077238346,2.9437100846576545,-0.12948693874642814,-0.5381226879847054,-0.6354799854337654,-0.4656591210269233,-0.5505038167938929,0.4316546762589928,139,4.190068297785073,5.615555427156288
601615,明阳智能,0.8595760303167455,0.7936184657162247,0.08310991672931323,-0.5172909558329899,-0.6104448742746614,0.008066314176197187,0.0051858254105441315,0.5748031496062992,127,-0.24450313417519365,-0.3483918547145347
003018,金富科技,1.9921833168434593,2.23453908984831,-0.10845895428989916,-0.5411485232517759,-0.6283174439577428,-0.4716028900557625,-0.5566778900112235,0.39855072463768115,138,2.340613816664673,3.0839359632892362
603002,宏昌电子,1.7930788216222424,2.0052840158520486,-0.10582301187876364,-0.47841511729604924,-0.5600457491422035,-0.42764334231136525,-0.5058873002523131,0.37410071942446044,139,1.7784265276275764,2.379152650362847
688170,德龙激光,1.4683329085422667,1.5569809069212412,-0.056935828811328304,-0.4872073376727336,-0.5702530986355587,-0.4638042092927721,-0.5457634550038364,0.39568345323741005,139,0.9585872890754183,1.1701799764568008
300776,帝尔激光,1.669726756295984,1.8160451269194604,-0.08056978786186597,-0.4754573830156781,-0.558475995534053,-0.45296098900179593,-0.5345495561767447,0.45323741007194246,139,1.4526154594101466,1.8410024823113784
688216,气派科技,1.3155560604506804,1.3461036134087956,-0.022693314729880454,-0.44847174911605736,-0.53411306042885,-0.3364337108254526,-0.4149707602339182,0.43884892086330934,139,0.6160000852282541,0.682237684621855
300672,国科微,1.5038278739777835,1.583580980683504,-0.05036250604076942,-0.5645165726856409,-0.6526780626780629,-0.4892881346657415,-0.5745375030370344,0.5035971223021583,139,1.0421927409293597,1.2354784360443256
