score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
7,14,1,0,5,0,[],2.0,动能衰减期,33.1366734102209,70.90045405891797,48.03199844016562,0,0,1,1,49.67,2026-01-06,0.027380712703845456,-0.027783370243607886,-0.027380712703845345
10,14,2,0,6,0,[],1.0,强动能期,37.902046481597765,70.5223226913298,60.510814613236505,0,0,1,0,51.03,2026-01-13,-0.05369390554575748,-0.04957867920830883,-0.03644914756025863
6,14,1,0,4,0,[],2.0,动能衰减期,36.428533607161334,54.19995088912381,31.396300825505143,0,0,1,0,48.29,2026-01-20,0.004348726444398432,0.00041416442327602,-0.04949264858148683
3,14,0,0,3,0,[],2.5,阶段2.5-得分触底未共振,29.527167773619453,54.94492654989229,2.4560236486439138,0,0,1,0,48.5,2026-01-27,-0.003917525773195818,0.013814432989690761,-0.12144329896907213
0,14,0,1,2,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,26.808391904738567,52.34255253923169,18.810913506530486,0,0,0,-1,48.31,2026-02-03,0.017801697371144787,-0.04988615193541712,-0.11798799420409856
1,14,0,1,3,0,[],2.5,阶段2.5-得分触底未共振,21.750059075896026,55.882240270368996,10.88349496682364,0,0,0,1,49.17,2026-02-10,-0.06650396583282492,-0.13341468375025423,-0.12385600976205013
-2,14,0,1,0,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,19.16587650308092,42.11250725838502,-7.545845084030414,0,0,0,-1,46.41,2026-02-24,-0.04934281404869634,-0.08037060978237442,-0.15341521223874166
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,20.52237051310565,35.24341107192538,-49.02080602647473,0,0,-1,0,44.12,2026-03-03,-0.0326382592928377,-0.0315049864007253,-0.1763372620126925
-2,14,0,1,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,25.231867654004656,33.016511100085566,-57.51868820644693,0,0,-1,0,42.68,2026-03-10,0.0011715089034676218,-0.07942830365510778,-0.11668228678537951
-2,14,0,1,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,28.079808599565872,37.27357975601329,-49.39116999956624,0,0,-1,-1,42.73,2026-03-17,-0.08050549964895848,-0.14954364615024562,-0.11771589047507591
-2,14,0,1,0,2,"['momentum_reversal', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,31.076310237019026,24.927548981408734,-59.417289117056356,0,0,-1,-1,39.29,2026-03-24,-0.07508271824891821,-0.040468312547721985,-0.056248409264443855
0,14,0,0,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,39.93514169078123,18.70420103554629,-72.51690250652608,0,0,-1,0,36.34,2026-03-31,0.03742432581177768,0.03742432581177768,0.008255365987892116
-2,14,0,1,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,45.87475471054879,21.237997070192577,-68.36517565945319,0,0,-1,0,35.69,2026-04-07,0.05827963014850113,0.04651162790697683,0.04539086578873652
