score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
4,14,1,0,2,3,"['trend_break', 'volume_divergence', 'volatility_drop']",3.0,动能结束期,17.179309728287546,59.243904701002386,38.96007727203628,0,0,0,0,39.6,2026-01-06,0.16136363636363638,0.0732323232323231,0.031818181818181746
10,14,2,0,6,0,[],1.0,强动能期,31.390443303095335,83.11257924266796,82.27148094183637,0,0,1,-1,45.99,2026-01-13,-0.0758860621874321,-0.09023700804522716,-0.09849967384213965
7,14,1,0,5,1,['volume_divergence'],2.0,动能衰减期,38.11810528970849,54.9580510590298,59.96047013413935,0,0,1,-1,42.5,2026-01-20,-0.015529411764705792,-0.0385882352941177,-0.052000000000000046
6,14,1,0,4,0,[],2.0,动能衰减期,35.056321170234405,50.39574013782025,25.484176266149777,0,0,1,0,41.84,2026-01-27,-0.02342256214149152,-0.009082217973231388,-0.13718929254302104
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,29.13737465848905,47.2059795102362,-10.519204149412877,0,0,1,0,40.86,2026-02-03,0.01468428781204123,-0.013950073421439058,-0.08835046500244736
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,24.4422409816456,50.599513245384586,-14.492645387029038,0,0,0,0,41.46,2026-02-10,-0.02821997105644003,-0.12928123492522914,-0.09985528219971063
-2,14,0,1,0,2,"['volume_divergence', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,20.641037990028703,41.97321382263275,-22.437318473171437,0,0,0,-1,39.91,2026-02-24,-0.0876973189676773,-0.06013530443497872,-0.14607867702330235
-4,14,0,2,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,20.990330804191597,28.693295005551875,-57.73339141860555,0,0,-1,0,36.41,2026-03-03,0.030211480362537735,0.01455644053831362,-0.012084592145015005
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,26.282099349255432,39.98262516305348,-63.31531206349558,0,0,-1,1,37.51,2026-03-10,-0.015195947747267402,-0.09144228205811789,-0.003465742468674926
0,14,0,0,0,0,[],2.5,阶段2.5-得分触底未共振,25.192180961616288,37.68428616708822,-46.96992992346186,0,0,-1,0,36.94,2026-03-17,-0.07742284786139686,-0.02625879805089326,0.04683270167839759
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,29.30985056797496,32.627296295418304,-68.62513106412179,0,0,-1,0,34.08,2026-03-24,0.05545774647887325,0.096830985915493,0.13497652582159625
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,30.432629655126835,45.49245718054226,-46.21833186832717,0,0,0,0,35.97,2026-03-31,0.03919933277731458,0.07506255212677249,0.10453155407283843
4,14,1,0,2,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,23.77681320329343,49.39382299841917,-11.432129628646713,0,0,0,-1,36.82,2026-04-07,0.04589896795219972,0.02390005431830544,0.04888647474198793
6,14,2,0,2,1,['trend_break'],2.0,动能衰减期,18.6537708766359,57.85480445718751,12.37374838753907,0,0,0,0,38.51,2026-04-14,-0.021033497792780964,0.04959750714100242,-0.020514152168267907
5,14,1,0,3,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,18.879375618222568,51.47777508064126,22.93907487573629,0,0,1,-1,37.7,2026-04-21,0.07214854111405833,0.024403183023872455,-0.009018567639257347
9,14,2,0,5,0,[],2.0,动能衰减期,20.079308678330683,64.07763356512052,36.2560993540261,0,0,1,0,40.42,2026-04-28,-0.044532409698169295,-0.06679861454725389,-0.13384463137060865
5,14,1,0,3,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,25.240835161823647,57.34874349281307,49.20665605859716,0,0,1,-1,39.92,2026-05-12,-0.06988977955911824,-0.08316633266533069,-0.20566132264529058
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,21.391763061095173,43.55484896226547,2.5699946214727847,0,0,0,0,37.13,2026-05-19,-0.014274171828709936,-0.08349043899811481,-0.13600861836789668
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.706719183490428,40.84576786592079,-23.318956522584624,0,0,0,0,36.6,2026-05-26,-0.07021857923497266,-0.13360655737704918,-0.031420765027322384
-2,14,0,1,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,20.00023555810996,28.621543046032386,-46.38113864276164,0,0,0,0,34.03,2026-06-02,-0.06817513958272114,-0.05730238025271828,0.11313546870408464
-4,14,0,2,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,27.871482087072835,24.14814377051097,-62.71956669667154,0,0,-1,0,31.71,2026-06-09,0.011668243456322891,0.11794386628823728,0.12298959318826874
-2,14,0,1,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,33.52180523931458,31.91265222398289,-57.076966130343756,0,0,-1,1,32.08,2026-06-16,0.10504987531172083,0.1807980049875313,0.27805486284289294
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,29.540045444484072,50.00858417148708,-30.387202179839658,0,0,0,0,34.22,2026-06-23,0.06954997077732328,0.0669199298655756,0.13968439509059039
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,25.51079031361806,60.466972977033414,11.09980873841197,0,0,0,0,36.6,2026-06-30,-0.0024590163934427034,0.12021857923497259,0.024590163934426146
