score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
10,14,2,0,6,0,[],1.0,强动能期,55.80982370420567,76.5796936768345,59.00138609657315,0,0,1,1,74.32,2026-01-06,-0.08234660925726578,-0.10387513455328312,-0.10414424111948328
4,14,0,0,4,0,[],2.5,阶段2.5-得分触底未共振,46.28549118823355,51.82199524152696,31.307302914048716,0,0,1,0,68.2,2026-01-13,-0.02346041055718484,-0.04237536656891494,-0.00014662756598249338
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,33.2619463337555,47.1651962195302,-4.726513527611464,0,0,0,0,66.6,2026-01-20,-0.019369369369369283,-0.0003003003003002602,-0.02327327327327322
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,24.941070647734797,44.988062573590746,-26.638381228962157,0,0,0,0,65.31,2026-01-27,0.019445720410350642,0.044097381717960404,-0.053896799877507284
-2,14,0,1,0,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,20.531931808109782,50.23975327171964,-11.218924641473532,0,0,0,-1,66.58,2026-02-03,0.024181435866626577,-0.022979873835986764,-0.0605286872934816
1,14,0,1,3,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,20.087877636177733,55.25280821890466,16.295085956853157,0,0,0,0,68.19,2026-02-10,-0.0460478075964218,-0.09385540401818449,-0.09238891333040034
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.601988340849573,41.284157841934444,-6.322229675100425,0,0,0,0,64.5,2026-02-24,-0.029922480620155012,-0.03736434108527131,-0.09891472868217055
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.998396152681643,36.51415800347609,-41.20923451947912,0,0,0,0,62.57,2026-03-03,-0.007671408023014137,-0.01166693303500077,-0.09253635927760906
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,23.493729569956052,38.83211677925513,-49.227059275030314,0,0,-1,1,62.09,2026-03-10,-0.004026413271058127,-0.06393944274440333,-0.042518924142374015
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,23.434695446126444,41.921032347300894,-46.68328350580367,0,0,-1,0,61.84,2026-03-17,-0.060155239327296384,-0.0818240620957309,-0.05077619663648125
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,26.080903003770167,32.04348686740863,-62.77595906622958,0,0,-1,0,58.12,2026-03-24,-0.023055746730901494,0.022883688919477008,-0.0015485203028217098
0,14,1,1,0,0,[],2.5,阶段2.5-得分触底未共振,29.668579219778508,32.357579275028485,-67.32384263585419,0,0,-1,0,56.78,2026-03-31,0.047023599859105314,0.033814723494188126,0.046671363156040924
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,29.11393388489401,35.17009658199785,-56.11013146236828,0,0,-1,0,56.69,2026-04-07,0.04021873346269178,0.023637325807020604,0.05944611042511916
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,21.90075206582906,47.90683384646919,-23.542737879516125,0,0,0,0,58.97,2026-04-14,-0.015940308631507527,-0.02272341868746819,-0.05884347973545867
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.982149999510574,44.56913159859018,-13.208329716730441,0,0,0,0,58.03,2026-04-21,-0.006892986386351829,0.03498190591073591,-0.07496122695157681
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,12.424979031938385,42.76011548826752,-29.324733316783906,0,0,0,0,57.63,2026-04-28,0.04216553878188445,-0.03695991671004695,-0.07166406385563084
3,14,1,0,1,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,16.898642742006295,52.246330765995886,26.20656571937786,0,0,0,-1,59.4,2026-05-12,-0.0828282828282828,-0.08636363636363631,-0.0920875420875421
-4,14,0,2,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,17.410565648506235,28.607757359617764,-26.591678683321604,0,0,0,0,54.48,2026-05-19,-0.0038546255506606286,-0.007342143906020504,-0.027349486049926486
-4,14,0,2,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,17.558699288145274,31.497456404146376,-39.941878121229315,0,0,0,0,54.27,2026-05-26,-0.0035010134512623026,-0.006264971439100875,-0.09489589091579154
-2,14,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,17.69651864682696,38.43546824816824,-41.031119936431814,0,0,-1,1,54.08,2026-06-02,-0.0027736686390532617,-0.020155325443786953,-0.08413461538461531
-2,14,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,16.026110997489067,41.03514534676593,-35.97316989375186,0,0,-1,0,53.93,2026-06-09,-0.017430001854255472,-0.08918969033932878,-0.08140181717040607
-2,14,0,1,0,3,"['trend_break', 'volume_divergence', 'volatility_drop']",3.0,动能结束期,14.805096046454807,39.86504212402233,-26.976551351007434,0,0,0,-1,52.99,2026-06-16,-0.07303264766937168,-0.06529533874315907,-0.038497829779203574
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.074703846337066,36.77717672965515,-51.956693789683875,0,0,-1,0,50.4,2026-06-23,-0.0527777777777777,-0.022023809523809557,0.04940476190476195
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,27.308863209660196,33.779181716802,-67.2388995099098,0,0,0,0,47.74,2026-06-30,0.03246753246753231,0.03896103896103886,0.13531629660661926
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,28.80842853304032,42.34415958951545,-46.64607080349805,0,0,0,0,49.29,2026-07-07,0.0062893081761006275,0.07303712720632993,0.09413674173260289
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,28.883411650538815,43.927370857677765,-36.63267109551088,0,0,-1,0,49.6,2026-07-14,0.06633064516129039,0.092741935483871,
6,14,2,0,2,0,[],2.0,动能衰减期,24.397759359811634,59.39782224629946,24.23607010974037,0,0,0,0,52.89,2026-07-21,0.02476838721875585,0.019663452448478003,
6,14,1,0,4,0,[],2.0,动能衰减期,24.16623836485737,62.14038873261028,42.654424781923865,0,0,0,0,54.2,2026-07-28,-0.004981549815498254,,
6,14,2,0,2,0,[],2.0,动能衰减期,26.57808510831385,55.190984024709344,48.3022182989037,0,0,0,0,53.93,2026-08-04,,,
