score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
3,14,1,0,1,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,19.163822524767497,66.5443989041527,50.647201043733375,0,0,0,0,57.39,2026-01-06,-0.004530405994075615,-0.0034849276877505497,-0.024220247429865838
4,14,1,0,2,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,24.47846454049791,57.97547886444025,50.15542173724718,0,0,0,0,57.13,2026-01-13,0.0010502363031681394,-0.0078767722737616,0.002100472606336279
5,14,1,0,3,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,20.660437049177204,57.76242832789023,7.252973136878015,0,0,0,0,57.19,2026-01-20,-0.008917642944570647,-0.02080783353733162,-0.011365623360727328
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,18.451949925671684,51.13055151482183,-17.18108569357007,0,0,0,0,56.68,2026-01-27,-0.011997177134791759,0.010056457304163713,-0.022053634438955583
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,21.893547885223374,46.22656181177322,-40.00658185847215,0,0,0,0,56.0,2026-02-03,0.022321428571428603,0.009642857142857064,0.012499999999999956
6,14,1,0,4,0,[],2.0,动能衰减期,22.570977709448158,57.84113591836002,7.278034870943562,0,0,1,0,57.25,2026-02-10,-0.012401746724890805,-0.03179039301310049,-0.006812227074235788
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.313289843459877,50.04312101924891,6.680675672032691,0,0,0,0,56.61,2026-02-24,-0.011658717541070396,-0.0019431195901784548,-0.01978449037272567
2,14,0,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.351225708242133,42.177637980657266,-20.708477076419133,0,0,1,0,55.95,2026-03-03,0.009830205540661163,0.02037533512064349,-0.019481680071492424
1,14,0,0,1,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,15.381609900010341,52.266791682417725,-22.674585018049022,0,0,0,1,56.5,2026-03-10,0.010442477876106304,-0.017876106194690267,-0.009911504424778839
-1,14,0,1,1,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,14.405259874852328,59.18169945594325,10.889392604896974,0,0,0,0,57.09,2026-03-17,-0.028025923979681178,-0.03906113154668078,-0.02399719740760209
