score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
7,14,1,0,5,0,[],2.0,动能衰减期,20.971066484346476,69.09466699880306,52.75326966896658,0,0,0,0,131.84,2026-01-06,-0.06227245145631077,-0.07327063106796117,-0.11991808252427183
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,25.13157916907799,51.7594851162454,43.30543958658572,0,0,0,0,123.63,2026-01-13,-0.011728544851573153,0.0033972336811454173,-0.06009868154978559
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,21.52532223311942,47.96554230025244,16.89889057013453,0,0,0,0,122.18,2026-01-20,0.01530528728106062,-0.05033557046979875,-0.04951710590931424
-1,14,0,1,1,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,18.714520693704078,50.554138440369364,-2.6173580986884613,0,0,0,-1,124.05,2026-01-27,-0.06465135026199109,-0.06328093510681176,-0.13994357114066913
0,14,0,0,0,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,17.32629061390659,39.79475671317128,-30.369948776325522,0,0,0,-1,116.03,2026-02-03,0.0014651383262949125,0.0008618460742910727,-0.07696285443419815
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,21.58384015868729,43.37086724630293,-46.752564597074844,0,0,0,1,116.2,2026-02-10,-0.000602409638554291,-0.0818416523235801,-0.08261617900172125
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,21.557528966226908,43.57222213380339,-34.48224880726445,0,0,0,0,115.82,2026-02-24,-0.0648419962010015,-0.0737351061992747,-0.14306682783629765
2,14,1,0,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,23.914420775253824,32.439648269633864,-47.81688048311778,0,0,0,0,108.31,2026-03-03,-0.009509740559505153,-0.02114301541870567,-0.1316591265811098
1,14,1,1,1,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,31.97309305629269,35.10261323096361,-66.25816003779448,0,0,0,0,107.28,2026-03-10,-0.011744966442953086,-0.07485085756897836,-0.056860551826994676
2,14,1,0,0,2,"['volume_divergence', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,33.51437012724404,36.23316423459982,-52.61913900379175,0,0,0,-1,106.02,2026-03-17,-0.06385587624976419,-0.11290322580645162,-0.019901905300886646
0,14,1,1,0,2,"['momentum_reversal', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,35.13027439243287,29.361313227965425,-68.44917276832555,0,0,0,0,99.25,2026-03-24,-0.05239294710327458,0.019445843828715503,0.08685138539042825
0,14,1,1,0,2,"['momentum_reversal', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,38.153046895304314,25.4516427788365,-71.48818414038715,0,0,0,0,94.05,2026-03-31,0.07581073896863377,0.10483785220627317,0.19585326953748017
0,14,1,1,0,0,[],2.5,阶段2.5-得分触底未共振,39.36149720444809,37.044949689849375,-67.65351432416459,0,0,0,0,95.62,2026-04-07,0.06170257268353896,0.12382346789374599,0.25820957958586077
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,28.497124635526706,49.39054233034699,-21.92438188937349,0,0,0,-1,101.52,2026-04-14,0.0585106382978724,0.1229314420803782,0.17237982663514573
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,26.10278471840654,59.66245220589269,14.90538804444487,0,0,0,0,107.46,2026-04-21,0.06085985482970413,0.11957937837334831,0.2221291643402199
6,14,1,0,4,0,[],2.0,动能衰减期,28.748596834679464,64.60178612556845,41.69606597729915,0,0,0,0,114.0,2026-04-28,0.055350877192982484,0.044035087719298316,0.22728070175438586
7,14,1,0,5,0,[],2.0,动能衰减期,35.12888218126167,65.32387932460799,56.921562437453716,0,0,0,-1,121.98,2026-05-12,-0.025905886210854323,0.22298737497950483,0.04361370716510904
6,14,1,0,4,0,[],2.0,动能衰减期,30.031264680195946,58.20222534637227,32.91312970130673,0,0,0,0,118.82,2026-05-19,0.2555125399764351,0.11496381080626161,0.09527015653930304
9,14,2,0,5,0,[],2.0,动能衰减期,36.5318734046805,70.37000517528385,67.33970274548204,0,0,0,0,149.18,2026-05-26,-0.1119453009786836,-0.14666845421638297,0.01575278187424578
6,14,1,0,4,0,[],2.0,动能衰减期,38.88091733386301,53.31139032961086,50.656340361300096,0,0,0,0,132.48,2026-06-02,-0.039100241545893644,-0.017663043478260865,0.1660628019323671
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,31.90627189439848,49.41437366549606,9.203075360946366,0,0,0,0,127.3,2026-06-09,0.022309505106048677,0.1903377847604084,0.1948153967007069
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,28.0883048795952,51.90973393026016,0.24185127027169576,0,0,0,0,130.14,2026-06-16,0.1643614568925773,0.1870293530044569,0.18057476563700625
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,29.87101629710219,59.01873781971974,30.43380310777573,0,0,0,0,141.7,2026-06-23,0.12081863091037404,0.026252646436132565,0.1291460832745237
7,14,1,0,5,0,[],2.0,动能衰减期,32.380779172884324,65.58427914550269,49.10369135488986,0,0,0,0,158.82,2026-06-30,-0.0843722453091551,0.013663266591109613,-0.13927716912227683
6,14,1,0,4,0,[],2.0,动能衰减期,27.726088667288515,53.90451444875224,26.81147282128254,0,0,0,0,145.42,2026-07-07,0.10706917892999601,0.1002613120616147,-0.16723971943336535
9,14,2,0,5,0,[],2.0,动能衰减期,28.342011246290074,59.10255045024454,47.704805694331974,0,0,0,0,160.99,2026-07-14,-0.006149450276414781,-0.15087893657991192,
6,14,1,0,4,0,[],2.0,动能衰减期,22.4013196892087,56.87852836948949,12.852546728012545,0,0,0,0,160.0,2026-07-21,-0.14562500000000012,-0.24312500000000004,
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,17.73239804110832,43.422466074446646,-12.399981393530567,0,0,0,0,136.7,2026-07-28,-0.11411850768105336,,
0,14,0,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.66028150602722,37.811886934093636,-45.881772189797815,0,0,0,0,121.1,2026-08-04,,,
