score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
-1,14,0,1,1,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,19.896087372887568,48.24701435620026,-28.822784203227304,0,0,-1,0,78.84,2026-01-06,-0.0334855403348554,0.0020294266869609334,-0.011796042617960523
0,14,0,0,0,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,18.312149714905082,34.95298417016127,-36.04586085952506,0,0,-1,-1,76.2,2026-01-13,0.03674540682414684,-0.001312335958005395,0.052362204724409445
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.91048955817813,52.77151430916045,-39.55479711842632,0,0,0,0,79.0,2026-01-20,-0.036708860759493755,-0.013797468354430409,0.008860759493670933
0,14,0,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.737269664364513,38.244363536649026,-49.058273261387704,0,0,0,0,76.1,2026-01-27,0.023784494086728003,0.05374507227332459,0.0007884362680683488
0,14,0,1,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,13.794294096278827,50.569807774862355,-25.397500900129696,0,0,0,-1,77.91,2026-02-03,0.029264536003080543,0.022975227826979916,-0.006674367860351582
6,14,1,0,4,0,[],2.0,动能衰减期,16.032136767650684,59.0643165328424,13.69711520441295,0,0,1,0,80.19,2026-02-10,-0.006110487591968972,-0.05025564284823547,-0.03903229829155752
1,14,0,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.150184931650177,54.63801654328048,24.968622378217347,0,0,0,0,79.52,2026-02-24,-0.037223340040241415,-0.03672032193158958,-0.06652414486921521
-1,14,0,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.065423176566222,38.72626168735979,-7.825334734106744,0,0,0,0,76.56,2026-03-03,0.0005224660397074032,0.0005224660397074032,-0.002742946708464089
1,14,0,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.617702252692542,42.99613263343909,-34.616549891011175,0,0,0,1,76.6,2026-03-10,0.0,-0.030939947780678767,0.0016971279373370063
-1,14,0,1,1,3,"['trend_break', 'volume_divergence', 'volatility_drop']",3.0,动能结束期,16.9928273804243,43.434580673957726,-24.451725416943237,0,0,0,-1,76.6,2026-03-17,-0.030939947780678767,-0.0032637075718016106,0.011618798955613574
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,21.2287283625881,36.053484040832984,-54.373648330600545,0,0,0,1,74.23,2026-03-24,0.028559881449548463,0.03367910548295838,0.06830122591943955
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,22.994287109597142,51.04802592693695,-47.713830312606106,0,0,0,1,76.35,2026-03-31,0.004977079240340743,0.014931237721021562,0.06496398166339246
0,14,0,1,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.41908298027676,49.62016394473005,-13.95129986171631,0,0,0,0,76.12,2026-04-07,0.005648975302154469,0.04440357330530742,0.056227009984235465
0,14,0,1,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.641376399682764,51.394848065329604,-4.137196621362015,0,0,1,1,76.55,2026-04-14,0.03853690398432397,0.05094709340300474,0.07864141084258658
6,14,1,0,4,0,[],2.0,动能衰减期,15.3331667396585,63.05135382114532,38.94911332376,0,0,1,0,79.5,2026-04-21,0.011949685534591303,0.01132075471698113,0.009811320754717023
6,14,1,0,4,1,['volume_divergence'],2.0,动能衰减期,17.059771531458257,65.55348705383372,47.85008367312565,0,0,1,0,80.45,2026-04-28,-0.0006215040397762328,0.026351771286513337,0.0049720323182098625
5,14,1,0,3,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,18.474642735133703,57.44320208017175,46.25548179143146,0,0,1,0,80.09,2026-05-12,0.011362217505306527,-0.006742414783368789,0.0283431139967536
6,14,1,0,4,0,[],2.0,动能衰减期,22.067629611488094,56.522812144320866,56.504330128427775,0,0,1,0,81.0,2026-05-19,-0.01790123456790127,0.01975308641975304,-0.02518518518518531
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,17.927661013119607,47.250388170891775,22.4843435113608,0,0,0,0,79.55,2026-05-26,0.038340666247642874,0.035323695788812115,-0.036706473915776305
