score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
1,14,1,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.730143311876304,59.971161174046,25.459996857263597,0,-1,-1,-1,99.99,2026-01-06,-0.028002800280027995,-0.052505250525052505,-0.12621262126212607
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.27406830580529,50.08527444064418,13.41199190187829,0,0,-1,0,97.19,2026-01-13,-0.025208354769009178,-0.05535548924786493,-0.06564461364337892
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,13.456374685365484,41.591897977788356,-16.763619169478325,0,0,-1,0,94.74,2026-01-20,-0.030926746886214773,-0.07779185138273159,-0.034726620223770266
-2,14,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,12.474640387954977,31.97843831894515,-47.33256603637091,0,0,-1,0,91.81,2026-01-27,-0.0483607450168827,-0.010892059688487055,0.04552880949787608
0,14,1,1,0,2,"['momentum_reversal', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,22.231186220539566,26.587137519064996,-66.59186040800056,0,0,-1,1,87.37,2026-02-03,0.039372782419594854,0.04669795124184506,0.1356300789744762
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,22.192793228561545,42.631247525925055,-48.06334746308973,0,0,0,0,90.81,2026-02-10,0.007047681973350928,0.05704217597180916,0.11981059354696622
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.671042237055367,44.49701612583503,-24.88868295769253,0,0,0,-1,90.87,2026-02-24,0.04776053703092309,0.06305711455926044,0.1735446241884009
7,14,2,0,3,1,['trend_break'],2.0,动能衰减期,17.687556709937564,57.472807662072725,1.6322599266673907,0,0,1,1,95.21,2026-03-03,0.014599306795504585,0.08045373385148635,0.10545110807688274
8,14,2,0,4,0,[],2.0,动能衰减期,21.42786821862996,58.12744382569959,31.105300197419762,0,0,1,0,96.6,2026-03-10,0.06490683229813676,0.10393374741200834,0.047826086956521685
10,14,2,0,6,0,[],1.0,强动能期,30.214226971120496,66.14520443073886,57.44545321416516,0,0,1,0,102.87,2026-03-17,0.03664819675318354,0.0231359968892777,0.0015553611354135466
10,14,2,0,6,0,[],1.0,强动能期,36.15857801796208,68.66494627856085,62.47714887047174,0,0,1,0,106.64,2026-03-24,-0.013034508627156827,-0.05082520630157539,-0.0470742685671417
7,14,1,0,5,0,[],2.0,动能衰减期,39.704481507370694,61.17619389766844,54.6936333986557,0,0,1,0,105.25,2026-03-31,-0.038289786223277944,-0.021092636579572388,0.0014251781472685021
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,33.32287500622619,44.090155042204074,15.116272080859558,0,0,0,0,97.98,2026-04-07,0.059604000816493086,0.03623188405797095,0.02082057562767914
3,14,0,0,3,0,[],2.5,阶段2.5-得分触底未共振,29.130468070317214,56.00512430198502,7.479678629837049,0,0,-1,0,103.82,2026-04-14,-0.0220574070506645,-0.022539009824696477,-0.07243305721440951
0,14,0,1,2,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,29.25373670161589,49.581447900580706,14.387475659439346,0,0,-1,-1,101.53,2026-04-21,-0.0004924652811976182,-0.01487245149216987,-0.07662759775435835
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,24.626834925072664,49.96084194114709,-5.511019098587154,0,0,-1,0,101.48,2026-04-28,-0.014387071344107327,-0.05104454079621612,-0.052227039810800124
0,14,0,0,0,0,[],2.5,阶段2.5-得分触底未共振,21.672407255241335,44.61742361123759,-21.33082123025106,0,0,-1,0,99.23,2026-05-12,-0.03255063992744134,-0.02700796130202565,-0.0739695656555478
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.849981555877136,39.67765839389392,-50.31923892507126,0,0,-1,0,96.0,2026-05-19,0.005729166666666563,0.007916666666666794,-0.06625000000000003
1,14,1,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.360780156320484,45.02141158405896,-49.136508126771375,0,0,0,0,96.55,2026-05-26,0.002175038839979271,-0.04826514759192124,-0.13723459347488354
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,13.665710035575644,48.17067315299457,-35.12774328761956,0,0,0,-1,96.76,2026-06-02,-0.050330715171558515,-0.0735841256717652,-0.16639107069036796
0,14,1,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,13.420945176350196,38.56510103341114,-57.453568541785266,0,0,0,0,91.89,2026-06-09,-0.02448579823702257,-0.09348133638045497,-0.04450973990640983
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.166547121540518,36.43627744149756,-59.092197260678304,0,0,0,0,89.64,2026-06-16,-0.07072735385988405,-0.1001784917447569,0.02365015618027666
-2,14,0,1,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,22.529645288466092,29.105523125753137,-67.82108358512312,0,0,0,0,85.0,2026-06-23,-0.0623529411764705,0.01482352941176468,0.10941176470588232
-4,14,0,2,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,33.598286675364015,25.942076028232975,-77.57546919273013,0,0,-1,0,79.7,2026-06-30,0.08230865746549565,0.13149309912170648,0.1712672521957339
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,27.543716304299277,46.63583501762948,-35.785832122971364,0,0,-1,0,86.26,2026-07-07,0.04544400649200098,0.09320658474379773,0.05668907952701141
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,22.44892114746446,54.516475360431215,-4.523872930429572,0,0,1,0,90.18,2026-07-14,0.04568640496784204,0.035151918385451175,
7,14,1,0,5,0,[],2.0,动能衰减期,27.218565845929362,60.84779084187862,31.43196456449515,0,0,1,-1,94.3,2026-07-21,-0.010074231177094384,-0.033404029692470694,
6,14,1,0,4,0,[],2.0,动能衰减期,25.837866081389468,57.29582233534208,29.1829932042616,0,0,1,1,93.35,2026-07-28,-0.023567220139260714,,
5,14,1,0,3,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,25.285023342489136,48.58192173420541,34.74684533802952,0,0,1,-1,91.15,2026-08-04,,,
