score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,18.790818017865153,59.08554456415797,29.5992061838376,0,0,0,-1,225.82,2026-01-06,0.04317598086971919,0.12571959968116198,0.1137188911522451
6,14,1,0,4,0,[],2.0,动能衰减期,26.562272521333096,59.244206790669516,51.25722155938132,0,0,0,0,235.57,2026-01-13,0.07912722333064481,0.14933989896845956,0.09946088211571924
7,14,1,0,5,1,['volume_divergence'],2.0,动能衰减期,32.5274028658275,65.29599758155805,62.803371299168525,0,0,0,-1,254.21,2026-01-20,0.06506431690334757,-0.010660477557924541,-0.030407930451201826
7,14,1,0,5,0,[],2.0,动能衰减期,38.639033558037596,63.72534339294953,66.1692938655527,0,0,0,-1,270.75,2026-01-27,-0.07109879963065557,-0.04339796860572487,-0.1283471837488458
2,14,0,1,4,0,[],2.5,阶段2.5-得分触底未共振,32.98021730202561,50.54927622873833,27.150837904523144,0,0,0,0,251.5,2026-02-03,0.02982107355864816,-0.01996023856858853,-0.029025844930417488
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,25.751770297601865,55.61388629643027,1.4165073629175664,0,0,0,0,259.0,2026-02-10,-0.048339768339768385,-0.08880308880308885,-0.1065637065637065
-1,14,0,1,1,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,25.074028050954617,48.15362619388289,10.138251366205969,0,0,0,-1,248.14,2026-02-24,-0.028774079148867537,-0.002458289675183356,-0.14052550979285883
-1,14,0,1,1,0,[],2.5,阶段2.5-得分触底未共振,22.76475542533948,44.12071237604257,-1.7121794983955858,0,0,0,0,241.0,2026-03-03,0.02709543568464734,-0.0577178423236514,-0.12755186721991707
0,14,0,1,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.94749201855409,49.460737053432936,-27.30337846285556,0,0,0,1,247.53,2026-03-10,-0.08257584939199292,-0.1384074657617258,-0.07687957015311275
-2,14,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,14.456435229730953,38.15125749549699,-40.11056212634205,0,0,0,0,227.09,2026-03-17,-0.060856928970892565,-0.07411158571491483,0.10969219252278828
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.931124111702985,35.561369228106386,-61.93711517805661,0,0,0,0,213.27,2026-03-24,-0.014113564964598924,0.07141182538566127,0.21536081024054
-2,14,0,1,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,20.103489190009075,35.867648134248256,-53.11151406550125,0,0,0,0,210.26,2026-03-31,0.08674973841910028,0.19851612289546283,0.3258346808713022
-2,14,0,1,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,20.08760826611694,43.59018152323189,-43.977348860487076,0,0,0,0,217.54,2026-04-07,0.14360577365082294,0.16093591983083577,0.4860715270754803
