score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
-2,14,0,2,2,0,[],2.5,阶段2.5-得分触底未共振,27.10752546773213,63.532907448385835,52.42092519522817,0,-1,0,-1,130.9,2026-01-06,-0.019251336898395754,-0.014591291061879286,-0.09526355996944236
0,14,0,1,2,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,35.59871088995072,52.554567605881715,61.44163654694036,0,0,0,-1,128.38,2026-01-13,0.004751518928182152,-0.027418601028197487,-0.08217790933167157
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,37.603734016258954,52.97402755045601,39.57853495672764,0,0,0,0,128.99,2026-01-20,-0.032017985890379186,-0.08186681138072716,-0.08644080936506715
-1,14,0,1,1,0,[],2.5,阶段2.5-得分触底未共振,33.3911522227152,43.438824142987976,-2.8434902325893154,0,0,0,0,124.86,2026-01-27,-0.05149767739868649,-0.05630305942655778,-0.09082172032676605
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,26.664216872159688,35.66125875134675,-42.61127942897407,0,0,0,0,118.43,2026-02-03,-0.00506628388077357,-0.004981845816093955,-0.03487292071265735
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,23.73190559012942,37.8886843695043,-51.3867550415038,0,0,0,1,117.83,2026-02-10,8.486803021301448e-05,-0.03657812102181113,-0.08104896885343293
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,21.33603089721033,39.01952535403201,-47.6011985522422,0,0,0,0,117.28,2026-02-24,-0.007929740791268847,-0.027285129604365688,-0.14751023192360158
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.70845017001124,40.242830718059054,-19.368117518126365,0,0,0,0,116.35,2026-03-03,-0.01951009883970778,-0.06385904598195091,-0.1838418564675548
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.9826108021628,40.14825026493538,-44.35999713991107,0,0,0,0,114.08,2026-03-10,-0.04523141654978957,-0.12359747545582045,-0.16330645161290314
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,22.259464358539855,31.928275559333315,-53.834962756924725,0,0,0,0,108.92,2026-03-17,-0.08207858979067206,-0.12816746235769383,-0.1524972456849063
-4,14,0,2,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,32.55550722752618,24.405616835188255,-72.6441954509171,0,0,0,0,99.98,2026-03-24,-0.050210042008401734,-0.045309061812362494,-0.05781156231246254
-4,14,0,2,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,38.94770127077569,24.65548746625673,-67.93637640256819,0,0,0,0,94.96,2026-03-31,0.00516006739679864,-0.027906486941870146,0.06981887110362273
-4,14,0,2,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,46.152655202314584,24.25406028345894,-71.93327171376345,0,0,0,0,90.82,2026-04-07,0.042281435807091095,0.022351904866769523,0.09205020920502105
-1,14,0,1,1,0,[],2.5,阶段2.5-得分触底未共振,42.61195728317201,35.91385672256743,-51.14762259446805,0,0,0,0,94.66,2026-04-14,-0.01912106486372278,0.09750686668075215,0.0710965560954997
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,39.905451421229046,35.868338505997144,-48.17698144590473,0,0,0,0,92.85,2026-04-21,0.1189014539579969,0.06817447495961249,0.12277867528271402
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,35.518512411312045,59.416570858272095,-0.06849511209770505,0,0,0,0,103.89,2026-04-28,-0.04533641351429385,-0.02406391375493311,-0.0855712773125421
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,27.536933180913305,57.03574348086327,24.09052758585369,0,0,0,0,103.31,2026-05-12,-0.006678927499757958,0.026715709999032056,-0.09669925467040952
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,23.218064785908965,54.812584371997616,21.667135880742695,0,0,0,0,102.62,2026-05-19,0.03361917754823618,-0.09715455076983037,-0.14051841746248295
6,14,1,0,4,0,[],2.0,动能衰减期,23.37426485957831,58.0749204826521,49.181086934683925,0,0,0,0,106.07,2026-05-26,-0.12652022249457895,-0.12020363910625065,-0.14867540303573112
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,21.247846711117965,37.66860405703994,0.49998056093265214,0,0,0,0,92.65,2026-06-02,0.007231516459794696,-0.048030221262817085,0.04813815434430646
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.99304928229207,42.20480762687805,-21.060252459344515,0,0,0,1,93.32,2026-06-09,-0.05486498071153012,-0.03236176596656659,0.0817616802400345
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.45020451847779,39.3735082969957,-41.66916600181472,0,0,0,0,88.2,2026-06-16,0.023809523809523725,0.1010204081632653,0.2598639455782312
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.621760720574613,39.64593040682664,-35.4733135212667,0,0,0,0,87.7,2026-06-23,0.081527936145952,0.13409350057012537,0.16784492588369448
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.253990905945226,53.31737640950431,-28.643331111093186,0,0,0,1,94.85,2026-06-30,0.04860305745914606,0.11913547706905647,-0.03215603584607274
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.637408731538628,56.726221920355634,21.415648652532457,0,0,0,-1,99.46,2026-07-07,0.06726322139553598,0.029760707822240162,-0.11572491453850786
6,14,1,0,4,0,[],2.0,动能衰减期,19.734370327391677,61.53199643885005,37.246186263875245,0,0,0,0,106.15,2026-07-14,-0.03513895430993885,-0.13518605746585033,
5,14,1,0,3,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,17.957363742378472,53.124687105156106,32.99024326620791,0,0,0,-1,102.42,2026-07-21,-0.1036906854130053,-0.14128099980472564,
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.907762095540894,40.036966185468046,-7.3559438602271285,0,0,0,0,91.8,2026-07-28,-0.04193899782135069,,
0,14,0,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.692855199765642,35.886400055836006,-33.99030282441602,0,0,0,0,87.95,2026-08-04,,,
