score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
4,14,1,0,2,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,14.86180035286631,57.25745367330423,-6.822222123695861,0,0,0,1,63.06,2026-01-06,0.02315255312400888,-0.04059625753250873,-0.08864573422137656
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.694509760441044,62.89517399431687,29.90566025587439,0,0,0,-1,64.52,2026-01-13,-0.06230626162430253,-0.11345319280843136,-0.09485430874147549
-2,14,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,17.278608028471574,40.621744827830334,2.9833978321887846,0,0,0,0,60.5,2026-01-20,-0.05454545454545445,-0.05008264462809919,-0.043636363636363695
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.149703007818477,28.304115660349623,-33.21902952166265,0,0,0,0,57.2,2026-01-27,0.004720279720279663,0.020979020979020824,-0.07377622377622384
-4,14,0,2,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,21.48943916061235,37.871173667235496,-42.862999376590295,0,0,0,0,57.47,2026-02-03,0.016182356011832155,0.006786149295284538,-0.028536627805811787
-2,14,0,1,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,20.04626103351407,45.22190038405928,-35.087131036142026,0,0,0,0,58.4,2026-02-10,-0.009246575342465757,-0.09280821917808224,-0.02602739726027392
-1,14,0,1,1,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,15.834795498649664,43.4068938656022,-15.643105771233373,0,0,0,-1,58.01,2026-02-24,-0.07584899155318048,-0.025168074469918977,-0.0753318393380451
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.050468417041735,26.061571344050193,-50.07154260661948,0,0,0,0,53.61,2026-03-03,0.05484051482932295,0.050177205745196796,0.030031710501772002
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,20.695785793369804,47.70230871270803,-47.95467687873076,0,0,0,1,56.55,2026-03-10,-0.004420866489831976,-0.051458885941644494,0.01591511936339529
-1,14,0,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.695324557875075,48.36416273951058,-24.682902739041843,0,0,0,0,56.3,2026-03-17,-0.04724689165186491,-0.019182948490230833,0.02539964476021317
-2,14,0,1,0,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,16.691844931362898,39.310604160020254,-32.46344291615711,0,0,0,-1,53.64,2026-03-24,0.029455630126770993,0.07102908277404918,0.03355704697986561
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.466503546012746,48.78973748918967,-22.489407244694938,0,0,0,0,55.22,2026-03-31,0.04038391886997461,0.045454545454545414,-0.004165157551611731
3,14,1,0,1,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,13.621317697025024,50.87494971807866,2.158669288981871,0,0,0,-1,56.12,2026-04-07,0.0010691375623663735,-0.006593014967925859,-0.05915894511760511
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,11.679997064134497,50.390315335025726,7.011672329157729,0,0,0,0,56.18,2026-04-14,-0.007653969384122439,-0.023851904592381512,-0.03898184407262362
3,14,1,0,1,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,9.867875587892504,47.86790999123935,7.657242720134825,0,0,0,-1,55.75,2026-04-21,-0.01632286995515686,-0.05291479820627809,-0.09470852017937226
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,8.739648562287684,44.22164721297531,-6.588499280744875,0,0,0,0,54.84,2026-04-28,-0.03719912472647713,-0.015499635302698822,-0.08479212253829327
0,14,0,1,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,8.942570924510854,53.85249994729019,-36.8668733248919,0,0,0,-1,56.11,2026-05-12,-0.0805560506148636,-0.12315095348422733,-0.17340937444305826
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,9.84008495579202,36.14683607110802,-36.49945997275689,0,0,0,0,51.59,2026-05-19,-0.0463268075208374,-0.061833688699360456,-0.08218647024617176
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,11.668323026832745,30.358539664390506,-56.557760634831524,0,0,-1,0,49.2,2026-05-26,-0.016260162601626105,-0.05731707317073176,0.021341463414634054
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,12.586786278274028,36.16847957242536,-56.03429843410394,0,0,0,0,48.4,2026-06-02,-0.041735537190082606,-0.021694214876032958,0.1111570247933884
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.677495620040407,33.54109043031944,-62.81249980960912,0,0,0,0,46.38,2026-06-09,0.020914187149633445,0.08344113842173351,0.16451056489866311
