score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,14.002458356581393,53.18946772058461,-30.887038844234933,0,0,0,-1,1428.01,2026-01-06,-0.011911681290747267,-0.03813698783621966,0.032849910014635775
-1,14,0,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,10.639652918742966,46.907341078405125,-2.7320167046110018,0,0,0,0,1411.0,2026-01-13,-0.02654145995747703,-0.04818568391211908,0.06647767540751226
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,14.700062895589745,35.25575256299251,-40.365782244858025,0,0,0,0,1373.55,2026-01-20,-0.02223435623020642,0.07380146336136306,0.08598886098067071
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,25.24236669956749,30.02000183704621,-59.331556145005855,0,0,0,0,1343.01,2026-01-27,0.09821967073960747,0.12046820202381214,0.043313154779190066
1,14,0,1,3,0,[],2.5,阶段2.5-得分触底未共振,25.94789808665076,64.43145442115048,-9.995636162065747,0,0,0,1,1474.92,2026-02-03,0.02025872589699773,0.011349768123016801,-0.05079597537493563
3,14,0,1,5,0,[],2.5,阶段2.5-得分触底未共振,31.947161444073835,61.330366339373896,25.408329289789084,0,0,1,0,1504.8,2026-02-10,-0.008732057416267813,-0.06885964912280695,-0.02392344497607657
2,14,0,1,4,0,[],2.5,阶段2.5-得分触底未共振,30.99560696101409,53.535704466535414,22.255969134296194,0,0,1,0,1466.8,2026-02-24,-0.02768611944368682,-0.04425961276247603,-0.04054404145077717
1,14,0,1,3,0,[],2.5,阶段2.5-得分触底未共振,26.692644586379917,45.20854814396093,-6.644676059229144,0,0,1,0,1426.19,2026-03-03,-0.017045414706315376,0.04123573997854413,0.016694830282080186
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,23.166931352155952,41.897513381332665,-34.27441892801949,0,0,0,0,1401.88,2026-03-10,0.05929180814335022,0.003887636602276867,0.045039518361057906
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,21.843222824720304,61.140667843095514,-13.6449783184846,0,0,0,1,1485.0,2026-03-17,-0.05230303030303041,-0.023569023569023573,-0.011784511784511786
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.502398205377844,43.85297301437284,-10.67553702641461,0,0,0,0,1407.33,2026-03-24,0.030319825485138674,0.040992517746370805,0.0015419269112433298
2,14,0,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.42877903977828,54.89538491594692,-8.259198252953755,0,0,0,0,1450.0,2026-03-31,0.010358620689655096,0.012068965517241459,-0.033675862068965445
2,14,0,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.397171373918088,51.04470707274085,11.678477145817018,0,0,1,-1,1440.02,2026-04-07,0.004777711420674846,-0.019451118734462036,-0.0465479646116026
-1,14,0,1,1,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,14.720619420842208,51.67132429675557,5.852323240495787,0,0,0,0,1446.9,2026-04-14,-0.02411362222682989,-0.028958462920727124,-0.07875457875457881
2,14,1,0,0,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,15.145269079644846,42.70134704263252,-13.069926505847858,0,0,0,-1,1412.01,2026-04-21,-0.004964554075396088,-0.02763436519571394,-0.08626709442567682
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,13.01502310780233,43.655685890051956,-24.8620022503369,0,0,0,1,1405.0,2026-04-28,-0.022782918149466203,-0.051281138790035596,-0.056227758007117434
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,14.063212500850913,34.009181303899936,-51.91875217791128,0,0,-1,0,1354.55,2026-05-12,-0.022332139825034125,-0.059923959986711295,-0.07275478941345837
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.23409737032236,28.63262907880558,-61.17608317772788,0,0,-1,0,1324.3,2026-05-19,-0.038450502152080235,-0.01289737974779126,-0.05182360492335569
-4,14,0,2,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,25.813239200479913,20.08539448938562,-67.00191365767002,0,0,0,0,1273.38,2026-05-26,0.02657494227960222,-0.013648714445020471,-0.051594967723695984
2,14,1,1,2,0,[],2.5,阶段2.5-得分触底未共振,21.392968543498284,41.38337311181129,-46.68231823580309,0,0,0,0,1307.22,2026-06-02,-0.039182387050381795,-0.039434831168433715,-0.08736861431128662
0,14,0,0,0,0,[],2.5,阶段2.5-得分触底未共振,23.106926602565544,32.79239487594644,-57.66581140716655,0,0,0,0,1256.0,2026-06-09,-0.00026273885350314163,-0.03847133757961774,-0.045143312101910915
2,14,1,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.419147324735867,36.704266002666245,-47.661226419047686,0,0,0,1,1255.67,2026-06-16,-0.03821864024783583,-0.04990164613314019,-0.003671346771046635
0,14,1,1,0,0,[],2.5,阶段2.5-得分触底未共振,21.240728198515775,34.938155844556775,-62.01578504554436,0,0,0,0,1222.45,2026-06-23,-0.030234365413718378,-0.027526688208106775,0.06998241236860392
-2,14,0,1,0,0,[],2.5,阶段2.5-得分触底未共振,26.023349834142486,34.09356071246708,-72.52320280257682,0,0,0,0,1185.49,2026-06-30,0.00279209440821937,0.024791436452437532,0.11346363107238355
2,14,1,0,0,0,[],2.5,阶段2.5-得分触底未共振,29.56712673923184,37.73710159606857,-57.12374415118659,0,0,0,0,1188.8,2026-07-07,0.021938088829071445,0.10026917900403776,0.11739569313593545
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,28.660841233837864,46.63961873315259,-35.57206471361316,0,0,0,1,1214.88,2026-07-14,0.0766495456341365,0.08652706440142222,
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,27.672259836929467,62.9048366201007,24.333421900005536,0,0,0,0,1308.0,2026-07-21,0.00917431192660545,0.015565749235473936,
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,29.47967506318075,63.10434655308998,35.07612116153449,0,0,0,0,1320.0,2026-07-28,0.006333333333333302,,
6,14,1,0,4,0,[],2.0,动能衰减期,34.408195672897435,58.95284149497437,47.97497508558807,0,0,0,0,1328.36,2026-08-04,,,
