日期,close,wt1,wt2,ret_3d_pct,ret_5d_fwd,ret_20d_fwd,ret_60d_fwd
2019-09-24,58.74,18.91366789813359,16.001201753330164,15.926583777383074,-7.8481443649983,-8.239700374531845,-15.900578821927148
2020-02-06,56.96,14.91963479119767,12.73121472531827,19.337942593756562,1.2289325842696597,24.192415730337057,8.0933988764045
