score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.485957295894575,59.66164359052891,19.200946903923583,0,0,0,0,63.78,2026-01-09,-0.028849169018501097,-0.07510191282533707,-0.10144245845092503
-1,14,0,1,1,3,"['trend_break', 'volume_divergence', 'volatility_drop']",3.0,动能结束期,19.264183683692508,47.28681231302998,22.645157685740788,0,0,0,-1,61.94,2026-01-16,-0.04762673555053276,-0.06102680012915729,-0.05989667420083955
-2,14,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,17.20707368122685,34.442783459318164,-20.398812362713105,0,0,0,0,58.99,2026-01-23,-0.014070181386675817,-0.028479403288693028,-0.07543651466350232
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,20.91396180443902,37.616566754035055,-39.11188564279282,0,0,0,0,58.16,2026-01-30,-0.01461485557083897,0.0012035763411279987,-0.05536451169188439
-2,14,0,1,0,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,21.286204214887636,38.55879346811254,-39.619885863254645,0,0,-1,1,57.31,2026-02-06,0.016053044843831632,-0.04833362414936315,-0.030012214273250737
-1,14,0,1,1,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,16.705009744554154,44.541595245729894,-14.73793778446318,0,0,0,-1,58.23,2026-02-13,-0.06336939721792889,-0.05650008586639188,-0.09359436716469172
-2,14,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,15.654218113036933,36.32549537169282,-30.905407466430937,0,0,0,0,56.56,2026-02-27,-0.01768033946251768,-0.025636492220650675,-0.024398868458274436
-3,14,0,2,1,0,[],2.5,阶段2.5-得分触底未共振,21.974448399682082,41.73167215956451,-57.47507009453237,0,0,0,0,55.56,2026-03-06,-0.008099352051835873,-0.0075593952483801186,0.014758819294456549
-1,14,0,1,1,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,18.045799490612175,41.87239701345093,-35.70067477595134,0,0,0,0,55.11,2026-03-13,0.0005443658138268859,0.0012701868989293263,0.0016330974414806576
-1,14,0,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,14.21650954441765,43.07375081236841,-9.249990244536843,0,0,0,-1,55.14,2026-03-20,0.0007254261878852919,0.022488211824446935,0.02176278563656142
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.032587934088436,48.699775315089795,-42.33799587874578,0,0,0,1,55.18,2026-03-27,0.021747009786154514,0.00036245016310254563,0.0036245016310256783
4,14,1,0,2,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,13.879407648908236,51.803934674886406,1.6871668727577254,0,0,0,0,56.38,2026-04-03,-0.02092940759134443,-0.0007094714437744232,-0.04788932245477129
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,11.202221779057862,53.73743662624493,17.746492389573174,0,0,0,0,57.06,2026-04-10,-0.012793550648440344,-0.01770066596565023,-0.02103049421661418
1,14,0,0,1,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,10.230104842895434,50.15525566257023,16.605642721366667,0,0,0,-1,56.33,2026-04-17,-0.00497070832593649,-0.0479318302858156,-0.09550860997692168
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,9.20060255844982,49.31374976457299,0.5905562345559984,0,0,0,0,56.05,2026-04-24,-0.043175735950044536,-0.003389830508474523,-0.10133809099018731
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,7.1037408744310655,36.257710444914096,-43.39489290090143,0,0,-1,0,52.8,2026-05-08,0.02253787878787894,-0.04412878787878782,-0.10833333333333328
-1,14,0,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,10.489476052662548,44.54252437898653,-21.278361125513854,0,0,0,-1,53.99,2026-05-15,-0.06519725875162075,-0.07038340433413603,-0.10187071679940729
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,10.150480622886892,33.9514117963256,-48.97223780395775,0,0,0,0,50.47,2026-05-22,-0.00554785020804438,-0.0671686150188231,-0.02199326332474738
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,12.273705245469815,41.15447255162185,-57.821219240015914,0,0,0,1,50.19,2026-05-29,-0.061964534767881996,-0.03387128910141457,0.054592548316397815
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,14.688462103335981,34.084756488013085,-59.28120219359837,0,0,0,0,47.08,2026-06-05,0.029949022939677272,0.048428207306711935,0.2058198810535261
-2,14,0,2,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.318895161066624,44.377941507070275,-53.61214422761544,0,0,0,1,48.49,2026-06-12,0.017941843679109004,0.09156527118993596,0.14972159208084146
1,14,0,0,1,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,15.201728461844214,47.09985364239357,7.538607433535806,0,0,0,-1,48.67,2026-06-26,0.11875898911033489,0.145469488391206,0.09821245120197242
7,14,1,0,5,0,[],2.0,动能衰减期,19.88745251009019,64.02007821795789,44.436188204901626,0,0,1,0,54.45,2026-07-03,0.023875114784205564,-0.023140495867768673,-0.006795224977043213
8,14,1,0,6,0,[],2.0,动能衰减期,24.123463962831032,62.369904595674285,52.058566783409965,0,0,1,0,55.75,2026-07-10,-0.0459192825112108,-0.041255605381165905,-0.02026905829596415
5,14,1,0,3,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,25.330245835442298,50.21982365943644,44.6526816676492,0,0,0,-1,53.19,2026-07-17,0.004888136867832404,0.01673246850911836,
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,20.908279162439612,49.42732151508245,21.618901526586168,0,0,0,0,53.45,2026-07-24,0.011786716557530275,0.021889616463985018,
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,15.889392709398892,51.3583552224771,-4.283373202399217,0,0,0,1,54.08,2026-07-31,0.009985207100591698,,
-1,14,0,1,1,0,[],2.5,阶段2.5-得分触底未共振,12.122656542299588,53.66628140845058,-25.647477651264953,0,0,-1,1,54.62,2026-08-07,,,
