date,close,code
2021-12-13,3261.82,801991
2021-12-14,3223.29,801991
2021-12-15,3206.24,801991
2021-12-16,3216.11,801991
2021-12-17,3196.88,801991
2021-12-20,3173.85,801991
2021-12-21,3221.2,801991
2021-12-22,3215.65,801991
2021-12-23,3208.53,801991
2021-12-24,3220.34,801991
2021-12-27,3292.02,801991
2021-12-28,3276.82,801991
2021-12-29,3360.46,801991
2021-12-30,3371.37,801991
2021-12-31,3387.42,801991
2022-01-04,3474.03,801991
2022-01-05,3493.12,801991
2022-01-06,3446.65,801991
2022-01-07,3475.46,801991
2022-01-10,3499.82,801991
2022-01-11,3487.74,801991
2022-01-12,3489.49,801991
2022-01-13,3456.37,801991
2022-01-14,3413.79,801991
2022-01-17,3403.29,801991
2022-01-18,3478.17,801991
2022-01-19,3486.25,801991
2022-01-20,3531.8,801991
2022-01-21,3575.09,801991
2022-01-24,3552.51,801991
2022-01-25,3578.49,801991
2022-01-26,3541.81,801991
2022-01-27,3505.98,801991
2022-01-28,3548.83,801991
2022-02-07,3598.89,801991
2022-02-08,3688.43,801991
2022-02-09,3734.03,801991
2022-02-10,3846.8,801991
2022-02-11,3825.54,801991
2022-02-14,3772.16,801991
2022-02-15,3690.97,801991
2022-02-16,3717.75,801991
2022-02-17,3642.39,801991
2022-02-18,3721.62,801991
2022-02-21,3713.64,801991
2022-02-22,3631.96,801991
2022-02-23,3586.43,801991
2022-02-24,3510.22,801991
2022-02-25,3527.93,801991
2022-02-28,3488.96,801991
2022-03-01,3565.14,801991
2022-03-02,3560.97,801991
2022-03-04,3636.19,801991
2022-03-07,3388.42,801991
2022-03-08,3317.69,801991
2022-03-09,3279.84,801991
2022-03-10,3334.52,801991
2022-03-11,3382.04,801991
2022-03-14,3175.35,801991
2022-03-15,3059.97,801991
2022-03-16,3285.82,801991
2022-03-17,3347.78,801991
2022-03-18,3406.13,801991
2022-03-21,3414.05,801991
2022-03-22,3365.13,801991
2022-03-24,3309.97,801991
2022-03-25,3216.94,801991
2022-03-28,3179.76,801991
2022-03-29,3167.92,801991
2022-03-30,3253.68,801991
2022-04-01,3285.56,801991
