date,close,code
2014-02-21,997.49,801950
2014-02-24,992.19,801950
2014-02-25,910.23,801950
2014-02-26,899.24,801950
2014-02-27,904.85,801950
2014-02-28,926.41,801950
2014-03-03,953.47,801950
2014-03-04,966.74,801950
2014-03-05,945.46,801950
2014-03-06,928.0,801950
2014-03-07,920.27,801950
2014-03-10,889.99,801950
2014-03-11,882.34,801950
2014-03-12,879.48,801950
2014-03-13,909.6,801950
2014-03-14,892.29,801950
2014-03-17,907.22,801950
2014-03-18,906.26,801950
2014-03-19,898.32,801950
2014-03-20,859.68,801950
2014-03-21,883.5,801950
2014-03-24,879.57,801950
2014-03-25,883.2,801950
2014-03-26,878.35,801950
2014-03-27,859.43,801950
2014-03-28,823.53,801950
2014-03-31,832.12,801950
2014-04-01,841.26,801950
2014-04-02,832.77,801950
2014-04-03,830.67,801950
2014-04-04,846.73,801950
2014-04-08,895.04,801950
2014-04-09,901.83,801950
2014-04-10,903.47,801950
2014-04-11,900.43,801950
2014-04-14,903.71,801950
2014-04-15,904.17,801950
2014-04-16,905.11,801950
2014-04-17,889.56,801950
2014-04-18,897.73,801950
2014-04-21,869.86,801950
2014-04-22,881.49,801950
2014-04-23,913.41,801950
2014-04-24,890.56,801950
2014-04-25,869.55,801950
2014-04-28,839.78,801950
2014-04-29,851.18,801950
2014-04-30,853.35,801950
2014-05-05,866.01,801950
2014-05-06,877.26,801950
2014-05-07,857.88,801950
2014-05-08,869.66,801950
2014-05-09,863.71,801950
2014-05-12,881.68,801950
2014-05-13,886.75,801950
2014-05-14,879.99,801950
2014-05-15,872.86,801950
2014-05-16,879.69,801950
2014-05-19,850.43,801950
2014-05-20,859.07,801950
2014-05-21,863.19,801950
2014-05-22,856.92,801950
2014-05-23,859.67,801950
2014-05-26,860.63,801950
2014-05-27,850.53,801950
2014-05-28,860.65,801950
2014-05-29,854.07,801950
2014-05-30,881.64,801950
2014-06-03,877.83,801950
2014-06-04,861.37,801950
2014-06-05,872.25,801950
2014-06-06,862.08,801950
2014-06-09,869.0,801950
2014-06-10,875.22,801950
2014-06-11,874.03,801950
2014-06-12,908.26,801950
2014-06-13,909.92,801950
2014-06-16,927.85,801950
2014-06-17,907.38,801950
2014-06-18,914.1,801950
2014-06-19,883.53,801950
2014-06-20,886.81,801950
2014-06-23,885.63,801950
2014-06-24,913.87,801950
2014-06-25,903.36,801950
2014-06-26,907.38,801950
2014-06-27,926.64,801950
2014-06-30,986.35,801950
2014-07-01,964.0,801950
2014-07-02,975.85,801950
2014-07-03,963.87,801950
2014-07-04,961.36,801950
2014-07-07,980.19,801950
2014-07-08,972.74,801950
2014-07-09,975.51,801950
2014-07-10,955.41,801950
2014-07-11,975.42,801950
2014-07-14,968.33,801950
2014-07-15,970.93,801950
2014-07-16,925.54,801950
2014-07-17,924.72,801950
2014-07-18,929.26,801950
2014-07-21,935.92,801950
2014-07-22,935.88,801950
2014-07-23,931.16,801950
2014-07-24,922.53,801950
2014-07-25,925.8,801950
2014-07-28,955.53,801950
2014-07-29,974.99,801950
2014-07-30,987.24,801950
2014-07-31,992.65,801950
2014-08-01,965.03,801950
2014-08-04,975.57,801950
2014-08-05,976.24,801950
2014-08-06,996.81,801950
2014-08-07,980.62,801950
2014-08-08,993.17,801950
2014-08-11,1004.54,801950
2014-08-12,1009.74,801950
2014-08-13,989.73,801950
2014-08-14,991.61,801950
2014-08-15,1009.23,801950
2014-08-18,1027.09,801950
2014-08-19,1025.06,801950
2014-08-20,1014.58,801950
2014-08-21,1008.64,801950
2014-08-22,1003.48,801950
2014-08-25,994.96,801950
2014-08-26,1000.25,801950
2014-08-27,1066.49,801950
2014-08-28,1045.45,801950
2014-08-29,1075.22,801950
2014-09-01,1088.37,801950
2014-09-02,1156.2,801950
2014-09-03,1165.4,801950
2014-09-04,1175.18,801950
2014-09-05,1174.83,801950
2014-09-09,1189.99,801950
2014-09-10,1189.49,801950
2014-09-11,1187.86,801950
2014-09-12,1219.21,801950
2014-09-15,1212.16,801950
2014-09-16,1145.0,801950
2014-09-17,1154.56,801950
2014-09-18,1146.03,801950
2014-09-19,1174.28,801950
2014-09-22,1138.46,801950
2014-09-23,1170.01,801950
2014-09-24,1212.51,801950
2014-09-25,1228.22,801950
2014-09-26,1212.24,801950
2014-09-29,1214.09,801950
2014-09-30,1199.69,801950
2014-10-08,1211.62,801950
2014-10-09,1193.61,801950
2014-10-10,1203.13,801950
2014-10-13,1221.63,801950
2014-10-14,1224.81,801950
2014-10-15,1194.39,801950
2014-10-16,1167.64,801950
2014-10-17,1151.2,801950
2014-10-20,1155.88,801950
2014-10-21,1131.35,801950
2014-10-22,1157.29,801950
2014-10-23,1160.33,801950
2014-10-24,1148.08,801950
2014-10-27,1164.8,801950
2014-10-28,1217.06,801950
2014-10-29,1213.46,801950
2014-10-30,1186.25,801950
2014-10-31,1179.57,801950
2014-11-03,1181.12,801950
2014-11-04,1157.38,801950
2014-11-05,1159.12,801950
2014-11-06,1159.52,801950
2014-11-07,1149.75,801950
2014-11-10,1157.88,801950
2014-11-11,1115.53,801950
2014-11-12,1126.45,801950
2014-11-13,1077.04,801950
2014-11-14,1077.84,801950
2014-11-17,1094.08,801950
2014-11-18,1083.69,801950
2014-11-19,1089.71,801950
2014-11-20,1074.23,801950
2014-11-21,1078.64,801950
2014-11-24,1106.98,801950
2014-11-25,1115.09,801950
2014-11-26,1140.86,801950
2014-11-27,1128.98,801950
2014-11-28,1107.1,801950
2014-12-01,1081.18,801950
2014-12-02,1093.33,801950
2014-12-03,1151.34,801950
2014-12-04,1172.27,801950
2014-12-05,1289.5,801950
2014-12-08,1378.08,801950
2014-12-09,1240.47,801950
2014-12-10,1273.5,801950
2014-12-11,1273.4,801950
2014-12-12,1274.15,801950
2014-12-15,1318.48,801950
2014-12-16,1337.02,801950
2014-12-17,1324.71,801950
2014-12-18,1405.78,801950
2014-12-19,1385.77,801950
2014-12-22,1343.18,801950
2014-12-23,1277.05,801950
2014-12-24,1304.11,801950
2014-12-25,1337.79,801950
2014-12-26,1337.03,801950
2014-12-29,1333.3,801950
2014-12-30,1277.49,801950
2014-12-31,1287.49,801950
2015-01-05,1308.72,801950
2015-01-06,1370.02,801950
2015-01-07,1353.92,801950
2015-01-08,1348.08,801950
2015-01-09,1310.15,801950
2015-01-12,1276.84,801950
2015-01-13,1302.51,801950
2015-01-14,1305.3,801950
2015-01-15,1315.72,801950
2015-01-16,1326.48,801950
2015-01-19,1253.17,801950
2015-01-20,1295.08,801950
2015-01-21,1342.28,801950
2015-01-22,1436.41,801950
2015-01-23,1389.59,801950
2015-01-26,1434.51,801950
2015-01-27,1436.12,801950
2015-01-28,1388.3,801950
2015-01-29,1366.02,801950
2015-01-30,1358.89,801950
2015-02-02,1362.93,801950
2015-02-03,1363.99,801950
2015-02-04,1381.93,801950
2015-02-05,1340.55,801950
2015-02-06,1295.82,801950
2015-02-09,1297.75,801950
2015-02-10,1320.91,801950
2015-02-11,1337.01,801950
2015-02-12,1322.58,801950
2015-02-13,1333.3,801950
2015-02-16,1358.02,801950
2015-02-17,1356.33,801950
2015-02-25,1377.09,801950
2015-02-26,1392.57,801950
2015-02-27,1446.09,801950
2015-03-02,1459.71,801950
2015-03-03,1456.56,801950
2015-03-04,1462.07,801950
2015-03-05,1423.55,801950
2015-03-06,1418.85,801950
2015-03-09,1428.69,801950
2015-03-10,1420.1,801950
2015-03-11,1398.17,801950
2015-03-12,1405.38,801950
2015-03-13,1410.19,801950
2015-03-16,1452.63,801950
2015-03-17,1495.34,801950
2015-03-18,1547.92,801950
2015-03-19,1542.5,801950
2015-03-20,1534.21,801950
2015-03-23,1556.05,801950
2015-03-24,1589.98,801950
2015-03-25,1560.0,801950
2015-03-26,1564.73,801950
2015-03-27,1551.04,801950
2015-03-30,1599.0,801950
2015-03-31,1636.61,801950
2015-04-01,1672.59,801950
2015-04-02,1681.96,801950
2015-04-03,1705.85,801950
2015-04-07,1686.81,801950
2015-04-08,1632.89,801950
2015-04-09,1594.03,801950
2015-04-10,1706.56,801950
2015-04-13,1722.26,801950
2015-04-14,1732.66,801950
2015-04-15,1687.82,801950
2015-04-16,1718.07,801950
2015-04-17,1852.0,801950
2015-04-20,1983.92,801950
2015-04-21,1977.42,801950
2015-04-22,2018.84,801950
2015-04-23,1982.43,801950
2015-04-24,2044.32,801950
2015-04-27,2167.1,801950
2015-04-28,2122.49,801950
2015-04-29,2260.58,801950
2015-04-30,2277.97,801950
2015-05-04,2374.8,801950
2015-05-05,2379.67,801950
2015-05-06,2317.16,801950
2015-05-07,2187.66,801950
2015-05-08,2259.59,801950
2015-05-11,2358.13,801950
2015-05-12,2593.93,801950
2015-05-13,2590.87,801950
2015-05-14,2577.28,801950
2015-05-15,2712.72,801950
2015-05-18,2759.58,801950
2015-05-19,2745.83,801950
2015-05-20,2828.58,801950
2015-05-21,2858.54,801950
2015-05-22,2916.3,801950
2015-05-25,3174.01,801950
2015-05-26,3483.58,801950
2015-05-27,3502.56,801950
2015-05-28,3165.8,801950
2015-05-29,3231.75,801950
2015-06-01,3367.82,801950
2015-06-02,3429.12,801950
2015-06-03,3267.48,801950
2015-06-04,3200.18,801950
2015-06-05,3263.51,801950
2015-06-08,3124.13,801950
2015-06-09,3165.43,801950
2015-06-10,3167.7,801950
2015-06-11,3215.68,801950
2015-06-12,3287.67,801950
2015-06-15,3196.96,801950
2015-06-16,2907.82,801950
2015-06-17,2888.64,801950
2015-06-18,2726.89,801950
2015-06-19,2684.82,801950
2015-06-23,2945.91,801950
2015-06-24,3015.81,801950
2015-06-25,2885.29,801950
2015-06-26,2596.82,801950
2015-06-29,2349.16,801950
2015-06-30,2476.78,801950
2015-07-01,2263.91,801950
2015-07-02,2037.68,801950
2015-07-03,1833.73,801950
2015-07-06,1658.87,801950
2015-07-07,1493.04,801950
2015-07-08,1345.88,801950
2015-07-09,1480.43,801950
2015-07-10,1628.51,801950
2015-07-13,1791.42,801950
2015-07-14,1970.54,801950
2015-07-16,2058.13,801950
2015-07-17,2264.06,801950
2015-07-20,2459.54,801950
2015-07-21,2412.47,801950
2015-07-22,2636.37,801950
2015-07-23,2711.31,801950
2015-07-24,2757.55,801950
2015-07-27,2501.23,801950
2015-07-28,2534.42,801950
2015-07-29,2787.87,801950
2015-07-30,2828.39,801950
2015-07-31,2545.51,801950
2015-08-03,2291.99,801950
2015-08-04,2521.3,801950
2015-08-05,2504.29,801950
2015-08-06,2395.85,801950
2015-08-07,2509.83,801950
2015-08-10,2743.12,801950
2015-08-11,2718.21,801950
2015-08-12,2735.17,801950
2015-08-13,2767.66,801950
2015-08-14,2726.12,801950
2015-08-17,2751.56,801950
2015-08-18,2476.4,801950
2015-08-19,2509.59,801950
2015-08-20,2320.01,801950
2015-08-21,2288.76,801950
2015-08-24,2060.01,801950
2015-08-25,1854.23,801950
2015-08-26,1668.97,801950
2015-08-27,1802.08,801950
2015-08-28,1982.3,801950
2015-08-31,2088.86,801950
2015-09-01,1904.69,801950
2015-09-07,1647.59,801950
2015-09-08,1681.18,801950
2015-09-09,1719.49,801950
2015-09-10,1733.36,801950
2015-09-11,1708.34,801950
2015-09-14,1634.52,801950
2015-09-15,1484.31,801950
2015-09-16,1627.49,801950
2015-09-17,1586.52,801950
2015-09-18,1583.72,801950
2015-09-21,1711.22,801950
2015-09-22,1721.59,801950
2015-09-23,1710.58,801950
2015-09-24,1774.36,801950
2015-09-25,1716.43,801950
2015-09-28,1725.5,801950
2015-09-29,1651.96,801950
2015-09-30,1744.31,801950
2015-10-08,1805.34,801950
2015-10-09,1847.06,801950
2015-10-12,1847.06,801950
2015-10-13,1878.09,801950
2015-10-14,1952.17,801950
2015-10-15,2101.73,801950
2015-10-16,2166.33,801950
2015-10-19,2063.31,801950
2015-10-20,2113.43,801950
2015-10-21,2005.59,801950
2015-10-22,2143.45,801950
2015-10-23,2127.55,801950
2015-10-26,2147.5,801950
2015-10-27,2289.16,801950
2015-10-28,2179.68,801950
2015-10-29,2220.16,801950
2015-10-30,2220.73,801950
2015-11-02,2140.06,801950
2015-11-03,2132.02,801950
2015-11-04,2240.75,801950
2015-11-05,2224.59,801950
2015-11-06,2314.86,801950
2015-11-09,2302.51,801950
2015-11-10,2278.07,801950
2015-11-11,2273.71,801950
2015-11-12,2288.64,801950
2015-11-13,2240.77,801950
2015-11-16,2250.27,801950
2015-11-17,2312.9,801950
2015-11-18,2222.57,801950
2015-11-19,2282.86,801950
2015-11-20,2333.35,801950
2015-11-23,2283.4,801950
2015-11-24,2246.26,801950
2015-11-25,2277.11,801950
2015-11-26,2280.4,801950
2015-11-30,2036.66,801950
2015-12-01,2017.12,801950
2015-12-02,2010.03,801950
2015-12-03,2056.84,801950
2015-12-04,2019.49,801950
2015-12-07,2029.5,801950
2015-12-08,1959.16,801950
2015-12-09,1984.05,801950
2015-12-10,1941.44,801950
2015-12-11,1962.6,801950
2015-12-14,2045.82,801950
2015-12-15,2055.13,801950
2015-12-16,2038.91,801950
2015-12-17,2065.31,801950
2015-12-18,2052.1,801950
2015-12-21,2063.99,801950
2015-12-22,2073.16,801950
2015-12-23,2044.86,801950
2015-12-24,1981.76,801950
2015-12-25,1998.38,801950
2015-12-28,1946.34,801950
2015-12-29,1968.02,801950
2015-12-30,2017.93,801950
2015-12-31,1986.21,801950
2016-01-04,1843.28,801950
2016-01-05,1874.44,801950
2016-01-06,1906.15,801950
2016-01-07,1719.45,801950
2016-01-08,1699.51,801950
2016-01-11,1531.15,801950
2016-01-12,1529.96,801950
2016-01-13,1425.82,801950
2016-01-14,1567.07,801950
2016-01-15,1587.62,801950
2016-01-18,1630.56,801950
2016-01-19,1722.86,801950
2016-01-20,1714.45,801950
2016-01-21,1607.03,801950
2016-01-22,1656.22,801950
2016-01-25,1667.94,801950
2016-01-26,1534.15,801950
2016-01-27,1623.78,801950
2016-01-28,1482.23,801950
2016-01-29,1505.77,801950
2016-02-01,1455.37,801950
2016-02-02,1516.0,801950
2016-02-03,1521.56,801950
2016-02-04,1570.53,801950
2016-02-05,1569.14,801950
2016-02-15,1586.67,801950
2016-02-16,1644.54,801950
2016-02-17,1688.75,801950
2016-02-18,1652.11,801950
2016-02-19,1668.64,801950
2016-02-22,1685.55,801950
2016-02-23,1663.34,801950
2016-02-24,1677.69,801950
2016-02-25,1511.42,801950
2016-02-26,1537.83,801950
2016-02-29,1466.27,801950
2016-03-01,1526.12,801950
2016-03-02,1615.82,801950
2016-03-03,1630.2,801950
2016-03-04,1586.22,801950
2016-03-07,1620.32,801950
2016-03-08,1591.64,801950
2016-03-09,1570.61,801950
2016-03-10,1523.24,801950
2016-03-11,1526.77,801950
2016-03-14,1572.56,801950
2016-03-15,1544.69,801950
2016-03-16,1519.74,801950
2016-03-17,1578.64,801950
2016-03-18,1636.03,801950
2016-03-21,1683.59,801950
2016-03-22,1730.52,801950
2016-03-23,1752.37,801950
2016-03-24,1706.98,801950
2016-03-25,1698.01,801950
2016-03-28,1686.31,801950
2016-03-29,1656.3,801950
2016-03-30,1719.05,801950
2016-03-31,1708.73,801950
2016-04-01,1679.39,801950
2016-04-05,1720.67,801950
2016-04-06,1721.04,801950
2016-04-07,1669.89,801950
2016-04-08,1647.89,801950
2016-04-11,1677.9,801950
2016-04-12,1664.4,801950
2016-04-13,1690.96,801950
2016-04-14,1696.98,801950
2016-04-15,1689.57,801950
2016-04-20,1599.42,801950
2016-04-21,1569.91,801950
2016-04-22,1587.45,801950
2016-04-25,1614.34,801950
2016-04-26,1608.25,801950
2016-04-27,1582.38,801950
2016-04-28,1570.47,801950
2016-04-29,1562.95,801950
2016-05-03,1605.94,801950
2016-05-04,1592.89,801950
2016-05-05,1600.15,801950
2016-05-06,1541.79,801950
2016-05-09,1468.76,801950
2016-05-10,1472.9,801950
2016-05-11,1463.99,801950
2016-05-12,1469.63,801950
2016-05-13,1468.74,801950
2016-05-16,1477.5,801950
2016-05-17,1466.77,801950
2016-05-18,1434.59,801950
2016-05-19,1433.06,801950
2016-05-20,1458.52,801950
2016-05-23,1462.62,801950
2016-05-24,1435.71,801950
2016-05-25,1427.78,801950
2016-05-26,1421.7,801950
2016-05-27,1441.71,801950
2016-05-30,1424.75,801950
2016-05-31,1487.51,801950
2016-06-01,1504.87,801950
2016-06-02,1503.87,801950
2016-06-03,1507.78,801950
2016-06-06,1496.59,801950
2016-06-07,1500.56,801950
2016-06-08,1523.45,801950
2016-06-13,1481.59,801950
2016-06-14,1455.77,801950
2016-06-15,1490.34,801950
2016-06-16,1486.71,801950
2016-06-17,1493.28,801950
2016-06-20,1484.79,801950
2016-06-21,1475.77,801950
2016-06-22,1504.45,801950
2016-06-23,1540.03,801950
2016-06-24,1499.37,801950
2016-06-27,1562.1,801950
2016-06-28,1558.22,801950
2016-06-29,1545.88,801950
2016-06-30,1545.7,801950
2016-07-01,1572.7,801950
2016-07-05,1653.21,801950
2016-07-06,1672.59,801950
2016-07-07,1644.17,801950
