date,mid
2016-10-25,6.774400000000001
2016-10-26,6.770499999999999
2016-10-27,6.7736
2016-10-28,6.7858
2016-10-31,6.7641
2016-11-01,6.7734000000000005
2016-11-02,6.7562
2016-11-03,6.749099999999999
2016-11-04,6.7514
2016-11-07,6.7725
2016-11-08,6.7817
2016-11-09,6.783200000000001
2016-11-10,6.7885
2016-11-11,6.8115
2016-11-14,6.8290999999999995
2016-11-15,6.849500000000001
2016-11-16,6.8591999999999995
2016-11-17,6.869199999999999
2016-11-18,6.8796
2016-11-21,6.8985
2016-11-22,6.8778999999999995
2016-11-23,6.8904
2016-11-24,6.9085
2016-11-25,6.916799999999999
2016-11-28,6.9041999999999994
2016-11-29,6.8889
2016-11-30,6.8865
2016-12-01,6.8958
2016-12-02,6.8794
2016-12-05,6.8870000000000005
2016-12-06,6.8575
2016-12-07,6.880800000000001
2016-12-08,6.873099999999999
2016-12-09,6.897200000000001
2016-12-12,6.9086
2016-12-13,6.893400000000001
2016-12-14,6.9028
2016-12-15,6.9289
2016-12-16,6.9508
2016-12-19,6.9312000000000005
2016-12-20,6.9468
2016-12-21,6.9489
2016-12-22,6.9435
2016-12-23,6.9463
2016-12-26,6.9459
2016-12-27,6.9462
2016-12-28,6.9495000000000005
2016-12-29,6.9497
2016-12-30,6.937
2017-01-02,6.937
2017-01-03,6.9498
2017-01-04,6.9526
2017-01-05,6.930700000000001
2017-01-06,6.8668
2017-01-09,6.9262
2017-01-10,6.9234
2017-01-11,6.923500000000001
2017-01-12,6.9140999999999995
2017-01-13,6.8909
2017-01-16,6.8874
2017-01-17,6.8991999999999996
2017-01-18,6.8525
2017-01-19,6.8568
2017-01-20,6.869299999999999
2017-01-23,6.857200000000001
2017-01-24,6.833099999999999
2017-01-25,6.8596
2017-01-26,6.8588
2017-02-03,6.855599999999999
2017-02-06,6.8606
2017-02-07,6.860399999999999
2017-02-08,6.8849
2017-02-09,6.871
2017-02-10,6.881900000000001
2017-02-13,6.8898
2017-02-14,6.880599999999999
2017-02-15,6.863200000000001
2017-02-16,6.8629
2017-02-17,6.845599999999999
2017-02-20,6.8743
2017-02-21,6.879
2017-02-22,6.882999999999999
2017-02-23,6.8695
2017-02-24,6.8655
2017-02-27,6.8814
2017-02-28,6.875
2017-03-01,6.8798
2017-03-02,6.8809000000000005
2017-03-03,6.889600000000001
2017-03-06,6.879
2017-03-07,6.895700000000001
2017-03-08,6.903200000000001
2017-03-09,6.9125
2017-03-10,6.9123
2017-03-13,6.8988
2017-03-14,6.9117999999999995
2017-03-15,6.9115
2017-03-16,6.8862
2017-03-17,6.8873
2017-03-20,6.8998
2017-03-21,6.907100000000001
2017-03-22,6.8889
2017-03-23,6.885599999999999
2017-03-24,6.8845
2017-03-27,6.8701
2017-03-28,6.8782000000000005
2017-03-29,6.8915
2017-03-30,6.8889
2017-03-31,6.899299999999999
2017-04-03,6.899299999999999
2017-04-04,6.899299999999999
2017-04-05,6.890599999999999
2017-04-06,6.893
2017-04-07,6.8949
2017-04-10,6.9041999999999994
2017-04-11,6.895700000000001
2017-04-12,6.894
2017-04-13,6.8651
2017-04-14,6.874
2017-04-17,6.8785
2017-04-18,6.8849
2017-04-19,6.8664
2017-04-20,6.8792
2017-04-21,6.8823
2017-04-24,6.8673
2017-04-25,6.8833
2017-04-26,6.8845
2017-04-27,6.889600000000001
2017-04-28,6.8931
2017-05-01,6.8931
2017-05-02,6.895599999999999
2017-05-03,6.8892
2017-05-04,6.895700000000001
2017-05-05,6.888400000000001
2017-05-08,6.8947
2017-05-09,6.9037
2017-05-10,6.9066
2017-05-11,6.9051
2017-05-12,6.8948
2017-05-15,6.8852
2017-05-16,6.879
2017-05-17,6.8635
2017-05-18,6.8612
2017-05-19,6.8786000000000005
2017-05-22,6.8673
2017-05-23,6.8661
2017-05-24,6.875800000000001
2017-05-25,6.8695
2017-05-26,6.869800000000001
2017-05-27,6.869800000000001
2017-05-29,6.869800000000001
2017-05-30,6.869800000000001
2017-05-31,6.863300000000001
2017-06-01,6.809
2017-06-02,6.807
2017-06-05,6.7935
2017-06-06,6.7934
2017-06-07,6.7858
2017-06-08,6.792999999999999
2017-06-09,6.7971
2017-06-12,6.7948
2017-06-13,6.7954
2017-06-14,6.7939
2017-06-15,6.7852
2017-06-16,6.7995
2017-06-19,6.7972
2017-06-20,6.8096000000000005
2017-06-21,6.819299999999999
2017-06-22,6.8197
2017-06-23,6.8238
2017-06-26,6.822
2017-06-27,6.829199999999999
2017-06-28,6.8053
2017-06-29,6.794
2017-06-30,6.774400000000001
2017-07-03,6.777200000000001
2017-07-04,6.7889
2017-07-05,6.7922
2017-07-06,6.7953
2017-07-07,6.791399999999999
2017-07-10,6.7964
2017-07-11,6.7983
2017-07-12,6.7867999999999995
2017-07-13,6.7802
2017-07-14,6.7774
2017-07-17,6.7562
2017-07-18,6.7611
2017-07-19,6.7451
2017-07-20,6.7463999999999995
2017-07-21,6.741499999999999
2017-07-24,6.7410000000000005
2017-07-25,6.7485
2017-07-26,6.7528999999999995
2017-07-27,6.730700000000001
2017-07-28,6.7373
2017-07-31,6.728300000000001
2017-08-01,6.7148
2017-08-02,6.7204999999999995
2017-08-03,6.7211
2017-08-04,6.7132000000000005
2017-08-07,6.722799999999999
2017-08-08,6.7184
2017-08-09,6.7075
2017-08-10,6.6770000000000005
2017-08-11,6.664199999999999
2017-08-14,6.6601
2017-08-15,6.6689
2017-08-16,6.677899999999999
2017-08-17,6.6709000000000005
2017-08-18,6.6744
2017-08-21,6.6709000000000005
2017-08-22,6.6597
2017-08-23,6.6633000000000004
2017-08-24,6.6525
2017-08-25,6.6579
2017-08-28,6.6353
2017-08-29,6.6293
2017-08-30,6.6102
2017-08-31,6.601
