date,close,code
2021-12-13,82395.86,801125
2021-12-14,83269.55,801125
2021-12-15,82287.95,801125
2021-12-16,81303.33,801125
2021-12-17,78814.44,801125
2021-12-20,79059.11,801125
2021-12-21,78192.85,801125
2021-12-22,78493.42,801125
2021-12-23,80699.55,801125
2021-12-24,82196.78,801125
2021-12-27,80634.37,801125
2021-12-28,81179.33,801125
2021-12-29,77216.91,801125
2021-12-30,78181.67,801125
2021-12-31,77325.14,801125
2022-01-04,77192.55,801125
2022-01-05,76365.28,801125
2022-01-06,75104.33,801125
2022-01-07,73709.98,801125
2022-01-10,73748.32,801125
2022-01-11,72836.49,801125
2022-01-12,73646.96,801125
2022-01-13,70647.29,801125
2022-01-14,70237.25,801125
2022-01-17,70378.66,801125
2022-01-18,71639.88,801125
2022-01-19,71458.39,801125
2022-01-20,73015.45,801125
2022-01-21,73902.4,801125
2022-01-24,73003.38,801125
2022-01-25,71761.91,801125
2022-01-26,72167.41,801125
2022-01-27,71759.13,801125
2022-01-28,69263.94,801125
2022-02-07,68854.48,801125
2022-02-08,67314.2,801125
2022-02-09,69853.94,801125
2022-02-10,69145.79,801125
2022-02-11,69023.16,801125
2022-02-14,69960.47,801125
2022-02-15,70999.05,801125
2022-02-16,71216.74,801125
2022-02-17,70846.28,801125
2022-02-18,71458.9,801125
2022-02-21,70926.81,801125
2022-02-22,68817.49,801125
2022-02-23,69589.95,801125
2022-02-24,67031.0,801125
2022-02-25,67997.5,801125
2022-02-28,68003.81,801125
2022-03-01,69921.51,801125
2022-03-02,69176.4,801125
2022-03-04,66031.43,801125
2022-03-07,63017.43,801125
2022-03-08,63810.66,801125
2022-03-09,64114.82,801125
2022-03-10,66149.94,801125
2022-03-11,65606.08,801125
2022-03-14,62555.14,801125
2022-03-15,59277.68,801125
2022-03-16,61529.64,801125
2022-03-17,63320.02,801125
2022-03-18,62971.74,801125
2022-03-21,62784.06,801125
2022-03-22,62219.35,801125
2022-03-24,62185.15,801125
2022-03-25,60618.73,801125
2022-03-28,58898.94,801125
2022-03-29,58638.29,801125
2022-03-30,61111.88,801125
2022-04-01,62473.52,801125
2022-04-06,61882.59,801125
2022-04-07,61912.5,801125
2022-04-08,62065.4,801125
2022-04-11,59481.24,801125
2022-04-12,62512.86,801125
2022-04-13,62219.19,801125
2022-04-15,64350.87,801125
2022-04-18,63845.08,801125
2022-04-19,63417.7,801125
2022-04-20,63760.25,801125
2022-04-21,62880.82,801125
2022-04-22,63072.21,801125
2022-04-25,60023.4,801125
2022-04-26,61174.76,801125
2022-04-27,62941.32,801125
2022-04-28,64632.72,801125
2022-04-29,64451.24,801125
2022-05-06,62517.08,801125
2022-05-10,61835.8,801125
2022-05-11,62431.77,801125
2022-05-12,62720.93,801125
2022-05-13,62815.99,801125
2022-05-16,62165.98,801125
2022-05-17,62623.24,801125
2022-05-18,62165.44,801125
2022-05-19,61748.11,801125
2022-05-20,64098.96,801125
2022-05-23,63226.5,801125
2022-05-24,62202.54,801125
2022-05-25,61994.69,801125
2022-05-26,61822.21,801125
2022-05-27,62197.18,801125
2022-05-30,63942.55,801125
2022-05-31,65637.63,801125
2022-06-01,65214.81,801125
2022-06-02,64864.54,801125
2022-06-06,65496.07,801125
2022-06-07,66562.9,801125
2022-06-08,68027.41,801125
2022-06-09,67165.41,801125
2022-06-10,68428.93,801125
2022-06-13,66822.16,801125
2022-06-14,67378.36,801125
2022-06-15,68069.65,801125
2022-06-16,68005.05,801125
2022-06-17,70037.89,801125
2022-06-20,70759.93,801125
2022-06-21,70640.27,801125
2022-06-22,69831.07,801125
2022-06-23,70527.99,801125
2022-06-24,72043.33,801125
2022-06-27,73294.66,801125
2022-06-28,74041.2,801125
2022-06-29,73176.26,801125
2022-06-30,75187.3,801125
2022-07-01,74671.09,801125
2022-07-04,74179.64,801125
2022-07-05,74063.73,801125
2022-07-06,72469.45,801125
2022-07-07,72017.26,801125
2022-07-08,72554.06,801125
2022-07-11,71028.6,801125
2022-07-12,70630.04,801125
2022-07-13,71091.15,801125
2022-07-14,70633.23,801125
2022-07-15,70680.12,801125
2022-07-18,70340.98,801125
2022-07-19,70340.55,801125
2022-07-20,70655.14,801125
2022-07-21,70000.4,801125
2022-07-22,69980.82,801125
2022-07-25,70288.05,801125
2022-07-26,70882.24,801125
2022-07-27,69654.26,801125
2022-07-28,69076.75,801125
2022-07-29,67593.9,801125
2022-08-01,67826.33,801125
2022-08-02,67050.26,801125
2022-08-03,67071.21,801125
2022-08-04,68332.07,801125
2022-08-05,68684.8,801125
2022-08-08,68231.21,801125
2022-08-09,68080.07,801125
2022-08-10,67014.55,801125
2022-08-11,68180.41,801125
2022-08-12,69018.24,801125
2022-08-15,68374.07,801125
2022-08-16,68090.67,801125
2022-08-17,68385.51,801125
2022-08-18,67252.17,801125
2022-08-19,67245.97,801125
2022-08-22,67281.83,801125
2022-08-23,66288.31,801125
2022-08-24,65833.28,801125
2022-08-25,67194.6,801125
2022-08-26,67786.9,801125
2022-08-29,66881.62,801125
2022-08-30,66520.52,801125
2022-08-31,68218.33,801125
2022-09-01,66817.89,801125
2022-09-02,66122.66,801125
2022-09-05,64733.12,801125
2022-09-06,65111.35,801125
2022-09-07,64198.5,801125
2022-09-08,64255.5,801125
2022-09-09,65223.5,801125
2022-09-13,66160.74,801125
2022-09-14,65572.69,801125
2022-09-15,66027.25,801125
2022-09-16,64843.02,801125
2022-09-19,65439.26,801125
2022-09-20,66126.66,801125
2022-09-21,65158.4,801125
2022-09-22,64135.76,801125
2022-09-23,64454.19,801125
2022-09-26,65593.8,801125
2022-09-27,67329.33,801125
2022-09-28,67045.55,801125
2022-09-29,66898.1,801125
2022-09-30,66654.7,801125
2022-10-10,63093.72,801125
2022-10-11,63112.58,801125
2022-10-12,62412.65,801125
2022-10-13,60956.24,801125
2022-10-14,62403.9,801125
2022-10-17,61614.78,801125
2022-10-18,61295.64,801125
2022-10-19,59237.55,801125
2022-10-20,59411.42,801125
2022-10-21,58551.01,801125
2022-10-24,54501.58,801125
2022-10-25,54050.61,801125
2022-10-26,53805.51,801125
2022-10-27,51401.23,801125
2022-10-28,50670.02,801125
2022-10-31,49967.45,801125
2022-11-01,53791.08,801125
2022-11-02,54479.24,801125
2022-11-03,53479.0,801125
2022-11-04,56339.07,801125
2022-11-07,56315.05,801125
2022-11-08,55332.76,801125
2022-11-09,54453.06,801125
2022-11-10,55010.58,801125
2022-11-11,56898.99,801125
2022-11-14,56795.08,801125
2022-11-15,58490.68,801125
2022-11-16,58498.42,801125
2022-11-17,57835.39,801125
2022-11-18,58003.1,801125
2022-11-21,56280.07,801125
2022-11-22,56777.28,801125
2022-11-23,56740.7,801125
2022-11-24,55841.53,801125
2022-11-25,55840.25,801125
2022-11-28,55665.77,801125
2022-11-29,58614.18,801125
2022-11-30,58571.76,801125
2022-12-01,60423.88,801125
2022-12-02,60345.16,801125
2022-12-05,61552.68,801125
2022-12-06,63107.92,801125
2022-12-07,63021.87,801125
2022-12-08,63253.55,801125
2022-12-09,65361.77,801125
2022-12-12,64791.19,801125
2022-12-13,65422.63,801125
2022-12-14,66880.44,801125
2022-12-15,66746.83,801125
2022-12-16,66931.06,801125
2022-12-19,66204.89,801125
2022-12-20,63740.32,801125
2022-12-21,64610.64,801125
2022-12-22,65974.46,801125
2022-12-23,66305.57,801125
2022-12-26,65353.33,801125
2022-12-27,65762.95,801125
2022-12-28,65612.99,801125
2022-12-29,64990.51,801125
2022-12-30,65440.37,801125
2023-01-03,64832.32,801125
2023-01-04,64857.48,801125
2023-01-05,68060.3,801125
2023-01-06,68226.37,801125
2023-01-09,69983.41,801125
2023-01-10,70350.61,801125
2023-01-11,69883.91,801125
2023-01-12,69545.9,801125
2023-01-13,71544.0,801125
2023-01-16,73062.84,801125
2023-01-17,72297.08,801125
2023-01-18,71910.31,801125
2023-01-19,71597.01,801125
2023-01-20,71291.97,801125
2023-01-30,72706.12,801125
2023-01-31,70575.47,801125
2023-02-01,70811.51,801125
2023-02-02,71009.35,801125
