date,close,code
2014-02-21,2049.03,801780
2014-02-24,1994.13,801780
2014-02-25,1969.95,801780
2014-02-26,1976.77,801780
2014-02-27,2005.24,801780
2014-02-28,1993.5,801780
2014-03-03,1979.15,801780
2014-03-04,1992.31,801780
2014-03-05,1963.5,801780
2014-03-06,1982.85,801780
2014-03-07,1976.56,801780
2014-03-10,1917.13,801780
2014-03-11,1917.14,801780
2014-03-12,1940.9,801780
2014-03-13,1968.8,801780
2014-03-14,1951.89,801780
2014-03-17,1952.78,801780
2014-03-18,1939.84,801780
2014-03-19,1929.54,801780
2014-03-20,1920.96,801780
2014-03-21,2016.34,801780
2014-03-24,2027.42,801780
2014-03-25,2007.74,801780
2014-03-26,2007.55,801780
2014-03-27,2028.72,801780
2014-03-28,2043.06,801780
2014-03-31,2031.17,801780
2014-04-01,2029.7,801780
2014-04-02,2052.74,801780
2014-04-03,2023.06,801780
2014-04-04,2040.59,801780
2014-04-08,2118.0,801780
2014-04-09,2107.04,801780
2014-04-10,2129.47,801780
2014-04-11,2132.67,801780
2014-04-14,2116.49,801780
2014-04-15,2067.99,801780
2014-04-16,2073.82,801780
2014-04-17,2065.27,801780
2014-04-18,2064.29,801780
2014-04-21,2034.63,801780
2014-04-22,2072.17,801780
2014-04-23,2070.88,801780
2014-04-24,2067.41,801780
2014-04-25,2068.39,801780
2014-04-28,2060.23,801780
2014-04-29,2072.69,801780
2014-04-30,2064.97,801780
2014-05-05,2045.56,801780
2014-05-06,2038.89,801780
2014-05-07,2029.12,801780
2014-05-08,2033.6,801780
2014-05-09,2037.13,801780
2014-05-12,2064.13,801780
2014-05-13,2057.1,801780
2014-05-14,2055.58,801780
2014-05-15,2050.42,801780
2014-05-16,2056.53,801780
2014-05-19,2020.27,801780
2014-05-20,2020.42,801780
2014-05-21,2033.09,801780
2014-05-22,2035.85,801780
2014-05-23,2052.09,801780
2014-05-26,2054.56,801780
2014-05-27,2050.19,801780
2014-05-28,2061.78,801780
2014-05-29,2053.39,801780
2014-05-30,2051.16,801780
2014-06-03,2053.36,801780
2014-06-04,2038.07,801780
2014-06-05,2061.02,801780
2014-06-06,2042.71,801780
2014-06-09,2049.11,801780
2014-06-10,2074.42,801780
2014-06-11,2067.41,801780
2014-06-12,2060.8,801780
2014-06-13,2094.73,801780
2014-06-16,2123.31,801780
2014-06-17,2103.38,801780
2014-06-18,2092.24,801780
2014-06-19,2074.68,801780
2014-06-20,2078.91,801780
2014-06-23,2065.95,801780
2014-06-24,2055.85,801780
2014-06-25,2044.38,801780
2014-06-26,2052.22,801780
2014-06-27,2042.58,801780
2014-06-30,2052.94,801780
2014-07-01,2052.78,801780
2014-07-02,2057.51,801780
2014-07-03,2056.71,801780
2014-07-04,2055.71,801780
2014-07-07,2056.11,801780
2014-07-08,2058.29,801780
2014-07-09,2029.04,801780
2014-07-10,2018.06,801780
2014-07-11,1994.23,801780
2014-07-14,2001.79,801780
2014-07-15,2005.97,801780
2014-07-16,2007.03,801780
2014-07-17,1992.45,801780
2014-07-18,1986.32,801780
2014-07-21,1978.6,801780
2014-07-22,1998.34,801780
2014-07-23,2004.92,801780
2014-07-24,2062.84,801780
2014-07-25,2081.1,801780
2014-07-28,2185.78,801780
2014-07-29,2201.42,801780
2014-07-30,2183.42,801780
2014-07-31,2213.83,801780
2014-08-01,2194.57,801780
2014-08-04,2228.95,801780
2014-08-05,2208.13,801780
2014-08-06,2182.8,801780
2014-08-07,2147.31,801780
2014-08-08,2153.82,801780
2014-08-11,2183.15,801780
2014-08-12,2161.94,801780
2014-08-13,2154.14,801780
2014-08-14,2139.05,801780
2014-08-15,2149.33,801780
2014-08-18,2150.78,801780
2014-08-19,2151.38,801780
2014-08-20,2139.27,801780
2014-08-21,2119.6,801780
2014-08-22,2130.52,801780
2014-08-25,2110.07,801780
2014-08-26,2115.38,801780
2014-08-27,2112.3,801780
2014-08-28,2085.87,801780
2014-08-29,2109.31,801780
2014-09-01,2110.35,801780
2014-09-02,2143.01,801780
2014-09-03,2160.62,801780
2014-09-04,2172.81,801780
2014-09-05,2184.8,801780
2014-09-09,2165.7,801780
2014-09-10,2145.6,801780
2014-09-11,2143.47,801780
2014-09-12,2149.77,801780
2014-09-15,2142.13,801780
2014-09-16,2136.55,801780
2014-09-17,2136.57,801780
2014-09-18,2151.14,801780
2014-09-19,2159.64,801780
2014-09-22,2109.64,801780
2014-09-23,2119.87,801780
2014-09-24,2149.6,801780
2014-09-25,2139.51,801780
2014-09-26,2135.1,801780
2014-09-29,2136.78,801780
2014-09-30,2137.18,801780
2014-10-08,2157.8,801780
2014-10-09,2155.92,801780
2014-10-10,2144.57,801780
2014-10-13,2125.05,801780
2014-10-14,2120.13,801780
2014-10-15,2130.24,801780
2014-10-16,2138.47,801780
2014-10-17,2129.45,801780
2014-10-20,2137.73,801780
2014-10-21,2121.58,801780
2014-10-22,2123.21,801780
2014-10-23,2123.31,801780
2014-10-24,2119.03,801780
2014-10-27,2083.27,801780
2014-10-28,2107.72,801780
2014-10-29,2132.8,801780
2014-10-30,2159.38,801780
2014-10-31,2238.3,801780
2014-11-03,2219.93,801780
2014-11-04,2202.73,801780
2014-11-05,2185.62,801780
2014-11-06,2186.79,801780
2014-11-07,2199.32,801780
2014-11-10,2263.47,801780
2014-11-11,2332.83,801780
2014-11-12,2326.76,801780
2014-11-13,2316.39,801780
2014-11-14,2304.03,801780
2014-11-17,2264.84,801780
2014-11-18,2221.31,801780
2014-11-19,2217.87,801780
2014-11-20,2219.31,801780
2014-11-21,2257.08,801780
2014-11-24,2259.48,801780
2014-11-25,2291.45,801780
2014-11-26,2346.88,801780
