date,close,code
2014-02-21,1629.97,801770
2014-02-24,1635.43,801770
2014-02-25,1559.66,801770
2014-02-26,1550.98,801770
2014-02-27,1521.25,801770
2014-02-28,1545.1,801770
2014-03-03,1583.49,801770
2014-03-04,1589.59,801770
2014-03-05,1585.83,801770
2014-03-06,1602.7,801770
2014-03-07,1582.77,801770
2014-03-10,1511.47,801770
2014-03-11,1502.59,801770
2014-03-12,1489.32,801770
2014-03-13,1510.4,801770
2014-03-14,1505.25,801770
2014-03-17,1540.46,801770
2014-03-18,1546.26,801770
2014-03-19,1552.92,801770
2014-03-20,1513.37,801770
2014-03-21,1538.28,801770
2014-03-24,1533.93,801770
2014-03-25,1534.47,801770
2014-03-26,1537.68,801770
2014-03-27,1490.85,801770
2014-03-28,1452.1,801770
2014-03-31,1446.34,801770
2014-04-01,1481.32,801770
2014-04-02,1471.86,801770
2014-04-03,1475.96,801770
2014-04-04,1488.54,801770
2014-04-08,1504.34,801770
2014-04-09,1527.09,801770
2014-04-10,1530.87,801770
2014-04-11,1530.65,801770
2014-04-14,1534.86,801770
2014-04-15,1533.53,801770
2014-04-16,1537.86,801770
2014-04-17,1545.65,801770
2014-04-18,1552.55,801770
2014-04-21,1528.17,801770
2014-04-22,1524.84,801770
2014-04-23,1514.87,801770
2014-04-24,1497.05,801770
2014-04-25,1460.65,801770
2014-04-28,1419.8,801770
2014-04-29,1443.07,801770
2014-04-30,1459.74,801770
2014-05-05,1468.81,801770
2014-05-06,1486.12,801770
2014-05-07,1458.8,801770
2014-05-08,1456.84,801770
2014-05-09,1440.01,801770
2014-05-12,1467.84,801770
2014-05-13,1478.07,801770
2014-05-14,1482.49,801770
2014-05-15,1448.37,801770
2014-05-16,1436.98,801770
2014-05-19,1434.06,801770
2014-05-20,1440.81,801770
2014-05-21,1460.04,801770
2014-05-22,1459.82,801770
2014-05-23,1488.56,801770
2014-05-26,1505.69,801770
2014-05-27,1495.5,801770
2014-05-28,1540.95,801770
2014-05-29,1517.28,801770
2014-05-30,1536.5,801770
2014-06-03,1516.67,801770
2014-06-04,1506.87,801770
2014-06-05,1532.25,801770
2014-06-06,1519.39,801770
2014-06-09,1499.85,801770
2014-06-10,1527.53,801770
2014-06-11,1535.75,801770
2014-06-12,1535.38,801770
2014-06-13,1551.57,801770
2014-06-16,1572.3,801770
2014-06-17,1560.21,801770
2014-06-18,1547.71,801770
2014-06-19,1504.25,801770
2014-06-20,1519.81,801770
2014-06-23,1538.62,801770
2014-06-24,1550.37,801770
2014-06-25,1543.63,801770
2014-06-26,1573.35,801770
2014-06-27,1591.63,801770
2014-06-30,1611.44,801770
2014-07-01,1622.38,801770
2014-07-02,1632.51,801770
2014-07-03,1641.05,801770
2014-07-04,1633.36,801770
2014-07-07,1647.54,801770
2014-07-08,1660.7,801770
2014-07-09,1637.13,801770
2014-07-10,1637.9,801770
2014-07-11,1647.24,801770
2014-07-14,1662.11,801770
2014-07-15,1640.16,801770
2014-07-16,1619.1,801770
2014-07-17,1605.87,801770
2014-07-18,1603.76,801770
2014-07-21,1597.67,801770
2014-07-22,1620.15,801770
2014-07-23,1592.44,801770
2014-07-24,1579.4,801770
2014-07-25,1596.56,801770
2014-07-28,1620.62,801770
2014-07-29,1631.73,801770
2014-07-30,1648.2,801770
2014-07-31,1650.88,801770
2014-08-01,1619.87,801770
2014-08-04,1646.56,801770
2014-08-05,1663.6,801770
2014-08-06,1662.64,801770
2014-08-07,1644.38,801770
2014-08-08,1662.46,801770
2014-08-11,1682.07,801770
2014-08-12,1687.01,801770
2014-08-13,1682.01,801770
2014-08-14,1669.74,801770
2014-08-15,1694.59,801770
2014-08-18,1727.95,801770
2014-08-19,1739.59,801770
2014-08-20,1724.86,801770
2014-08-21,1728.45,801770
2014-08-22,1744.11,801770
2014-08-25,1715.08,801770
2014-08-26,1679.84,801770
2014-08-27,1691.06,801770
2014-08-28,1674.64,801770
2014-08-29,1699.82,801770
2014-09-01,1731.6,801770
2014-09-02,1760.99,801770
2014-09-03,1773.26,801770
2014-09-04,1801.93,801770
2014-09-05,1805.42,801770
2014-09-09,1814.83,801770
2014-09-10,1827.91,801770
2014-09-11,1818.36,801770
2014-09-12,1843.84,801770
2014-09-15,1857.64,801770
2014-09-16,1789.14,801770
2014-09-17,1801.1,801770
2014-09-18,1815.67,801770
2014-09-19,1840.54,801770
2014-09-22,1836.39,801770
2014-09-23,1864.59,801770
2014-09-24,1894.22,801770
2014-09-25,1893.75,801770
2014-09-26,1910.22,801770
2014-09-29,1933.59,801770
2014-09-30,1943.96,801770
2014-10-08,1971.13,801770
2014-10-09,1976.46,801770
