date,close
2016-12-08,891.58
2016-12-09,894.69
2016-12-12,869.53
2016-12-13,870.14
2016-12-14,857.5
2016-12-15,854.48
2016-12-16,853.71
2016-12-19,846.59
2016-12-20,847.47
2016-12-21,853.12
2016-12-22,848.6
2016-12-23,838.75
2016-12-26,846.99
2016-12-27,843.33
2016-12-28,840.22
2016-12-29,837.65
2016-12-30,843.3
2017-01-03,851.02
2017-01-04,854.63
2017-01-05,850.1
2017-01-06,841.12
2017-01-09,843.94
2017-01-10,845.04
2017-01-11,841.91
2017-01-12,842.17
2017-01-13,844.33
2017-01-16,842.96
2017-01-17,838.39
2017-01-18,838.1
2017-01-19,838.25
2017-01-20,845.11
2017-01-23,845.58
2017-01-24,840.15
2017-01-25,841.13
2017-01-26,845.01
2017-02-03,838.34
2017-02-06,839.0
2017-02-07,834.17
2017-02-08,848.81
2017-02-09,848.48
2017-02-10,852.76
2017-02-13,857.5
2017-02-14,856.25
2017-02-15,850.49
2017-02-16,858.23
2017-02-17,858.94
2017-02-20,866.33
2017-02-21,869.89
2017-02-22,867.75
2017-02-23,858.65
2017-02-24,860.61
2017-02-27,851.42
2017-02-28,852.49
2017-03-01,851.34
2017-03-02,849.58
2017-03-03,843.1
2017-03-06,850.57
2017-03-07,850.17
2017-03-08,846.31
2017-03-09,841.95
2017-03-10,838.02
2017-03-13,842.2
2017-03-14,840.52
2017-03-15,840.42
2017-03-16,857.66
2017-03-17,841.08
2017-03-20,836.31
2017-03-21,830.77
2017-03-22,819.97
2017-03-23,822.57
2017-03-24,832.84
2017-03-27,830.16
2017-03-28,825.81
2017-03-29,816.93
2017-03-30,814.13
2017-03-31,813.24
2017-04-05,827.41
2017-04-06,825.47
2017-04-07,826.34
2017-04-10,819.13
2017-04-11,822.23
2017-04-12,826.78
2017-04-13,822.2
2017-04-14,814.02
2017-04-17,814.18
2017-04-18,802.83
2017-04-19,799.64
2017-04-20,797.04
2017-04-21,803.52
2017-04-24,803.77
2017-04-25,796.07
2017-04-26,798.59
2017-04-27,798.82
2017-04-28,799.79
2017-05-02,791.33
2017-05-03,786.44
2017-05-04,780.58
2017-05-05,768.36
2017-05-08,766.38
2017-05-09,763.62
2017-05-10,757.68
2017-05-11,760.02
2017-05-12,765.31
2017-05-15,770.27
2017-05-16,773.2
2017-05-17,772.31
2017-05-18,763.3
2017-05-19,761.41
2017-05-22,753.01
2017-05-23,754.51
2017-05-24,758.01
2017-05-25,786.16
2017-05-26,784.89
2017-05-31,791.08
2017-06-01,787.55
2017-06-02,785.38
2017-06-05,782.98
2017-06-06,784.64
2017-06-07,791.82
2017-06-08,791.0
2017-06-09,787.49
2017-06-12,778.38
2017-06-13,782.27
2017-06-14,782.75
2017-06-15,790.84
2017-06-16,787.5
2017-06-19,802.92
2017-06-20,802.09
2017-06-21,801.82
2017-06-22,802.43
2017-06-23,799.81
2017-06-26,811.77
2017-06-27,808.3
2017-06-28,805.49
2017-06-29,804.55
2017-06-30,803.89
2017-07-03,800.25
2017-07-04,794.04
2017-07-05,798.08
2017-07-06,795.28
2017-07-07,806.16
2017-07-10,812.76
2017-07-11,814.32
2017-07-12,810.99
2017-07-13,826.66
2017-07-14,825.58
2017-07-17,801.44
2017-07-18,796.09
2017-07-19,845.2
2017-07-20,841.82
2017-07-21,833.59
2017-07-24,833.87
2017-07-25,824.53
2017-07-26,830.41
2017-07-27,834.03
2017-07-28,826.88
2017-07-31,832.9
2017-08-01,841.76
2017-08-02,847.98
2017-08-03,842.53
2017-08-04,844.3
2017-08-07,834.78
2017-08-08,837.42
2017-08-09,826.3
2017-08-10,827.11
2017-08-11,803.57
2017-08-14,818.83
2017-08-15,814.81
2017-08-16,816.08
2017-08-17,823.49
2017-08-18,812.25
2017-08-21,817.69
2017-08-22,815.89
2017-08-23,823.71
2017-08-24,810.48
2017-08-25,832.27
2017-08-28,881.13
2017-08-29,871.87
2017-08-30,874.12
2017-08-31,883.4
2017-09-01,888.94
2017-09-04,885.64
2017-09-05,882.31
2017-09-06,879.35
2017-09-07,868.54
2017-09-08,864.89
2017-09-11,866.69
2017-09-12,875.72
2017-09-13,872.26
2017-09-14,869.48
2017-09-15,871.5
2017-09-18,881.98
2017-09-19,869.2
2017-09-20,870.43
2017-09-21,868.32
2017-09-22,866.98
2017-09-25,861.13
2017-09-26,860.49
2017-09-27,858.48
2017-09-28,856.23
2017-09-29,865.77
2017-10-09,865.85
2017-10-10,865.98
2017-10-11,861.77
2017-10-12,857.61
2017-10-13,858.89
2017-10-16,852.67
2017-10-17,846.23
2017-10-18,847.08
2017-10-19,830.28
2017-10-20,830.72
2017-10-23,825.53
2017-10-24,835.4
2017-10-25,836.23
2017-10-26,837.04
2017-10-27,829.05
2017-10-30,810.39
2017-10-31,804.45
2017-11-01,799.77
2017-11-02,804.23
2017-11-03,802.73
2017-11-06,799.5
2017-11-07,811.87
2017-11-08,825.91
2017-11-09,826.95
2017-11-10,827.07
2017-11-13,822.99
2017-11-14,814.86
2017-11-15,811.02
2017-11-16,796.83
2017-11-17,806.32
2017-11-20,793.81
2017-11-21,825.93
2017-11-22,827.8
2017-11-23,807.94
2017-11-24,809.43
2017-11-27,809.67
2017-11-28,808.62
2017-11-29,809.25
2017-11-30,806.72
2017-12-01,803.5
2017-12-04,796.88
2017-12-05,805.45
2017-12-06,805.0
2017-12-07,792.92
2017-12-08,790.73
2017-12-11,793.88
2017-12-12,779.93
2017-12-13,780.51
2017-12-14,767.61
2017-12-15,761.77
2017-12-18,758.1
2017-12-19,762.01
2017-12-20,751.11
2017-12-21,754.69
2017-12-22,747.81
2017-12-25,736.83
2017-12-26,743.33
2017-12-27,733.97
2017-12-28,738.01
2017-12-29,739.12
2018-01-02,750.0
2018-01-03,761.05
2018-01-04,758.73
2018-01-05,761.72
2018-01-08,778.05
2018-01-09,771.8
2018-01-10,769.74
2018-01-11,766.2
2018-01-12,764.16
2018-01-15,751.7
2018-01-16,769.88
2018-01-17,794.69
2018-01-18,800.56
2018-01-19,820.73
2018-01-22,818.79
2018-01-23,822.96
2018-01-24,853.85
2018-01-25,835.64
2018-01-26,834.85
2018-01-29,821.44
2018-01-30,810.92
2018-01-31,793.5
2018-02-01,784.92
2018-02-02,782.77
2018-02-05,786.49
2018-02-06,749.72
2018-02-07,739.45
2018-02-08,735.77
2018-02-09,682.43
2018-02-12,680.34
2018-02-13,685.68
2018-02-14,685.63
2018-02-22,692.36
2018-02-23,696.85
2018-02-26,714.07
2018-02-27,705.38
2018-02-28,701.69
2018-03-01,704.1
2018-03-02,696.18
2018-03-05,696.68
2018-03-06,711.44
2018-03-07,703.94
2018-03-08,706.21
2018-03-09,718.44
2018-03-12,728.94
2018-03-13,716.43
2018-03-14,710.33
2018-03-15,708.74
2018-03-16,699.55
2018-03-19,701.31
2018-03-20,700.83
2018-03-21,702.4
2018-03-22,701.71
2018-03-23,664.07
2018-03-26,668.36
2018-03-27,678.09
2018-03-28,670.26
2018-03-29,685.24
2018-03-30,688.77
2018-04-02,696.33
2018-04-03,697.24
2018-04-04,690.25
2018-04-09,694.17
2018-04-10,706.67
2018-04-11,702.12
2018-04-12,696.25
2018-04-13,688.61
2018-04-16,673.24
2018-04-17,673.77
2018-04-18,683.84
2018-04-19,687.69
2018-04-20,664.23
2018-04-23,670.85
2018-04-24,688.72
2018-04-25,684.56
2018-04-26,669.59
2018-04-27,680.05
2018-05-02,682.52
2018-05-03,699.71
2018-05-04,693.84
2018-05-07,701.49
2018-05-08,704.33
2018-05-09,696.93
2018-05-10,701.89
2018-05-11,692.45
2018-05-14,695.7
2018-05-15,692.91
2018-05-16,684.32
2018-05-17,679.31
2018-05-18,687.98
2018-05-21,692.7
2018-05-22,688.3
2018-05-23,680.24
2018-05-24,675.21
2018-05-25,667.35
2018-05-28,667.24
2018-05-29,656.82
2018-05-30,631.42
2018-05-31,641.85
2018-06-01,644.11
2018-06-04,640.9
2018-06-05,644.04
2018-06-06,643.07
2018-06-07,647.86
2018-06-08,633.08
2018-06-11,635.03
2018-06-12,637.52
2018-06-13,625.7
2018-06-14,630.21
2018-06-15,622.13
2018-06-19,578.98
2018-06-20,577.48
2018-06-21,559.34
2018-06-22,567.95
2018-06-25,560.75
2018-06-26,566.09
2018-06-27,560.61
2018-06-28,566.85
2018-06-29,578.61
2018-07-02,563.9
2018-07-03,572.3
2018-07-04,564.39
2018-07-05,557.96
2018-07-06,561.59
2018-07-09,572.09
2018-07-10,571.23
2018-07-11,553.69
2018-07-12,570.48
2018-07-13,568.67
2018-07-16,566.48
2018-07-17,562.11
2018-07-18,558.1
2018-07-19,555.67
2018-07-20,573.28
2018-07-23,580.91
2018-07-24,591.19
2018-07-25,587.39
2018-07-26,583.01
2018-07-27,579.51
2018-07-30,576.4
2018-07-31,577.65
2018-08-01,563.92
2018-08-02,548.21
2018-08-03,543.81
2018-08-06,536.55
2018-08-07,552.93
2018-08-08,543.46
2018-08-09,553.68
2018-08-10,554.02
2018-08-13,551.06
2018-08-14,550.05
2018-08-15,538.14
2018-08-16,543.52
2018-08-17,537.24
2018-08-20,546.78
2018-08-21,550.07
2018-08-22,546.55
2018-08-23,550.66
2018-08-24,551.71
2018-08-27,558.98
2018-08-28,555.39
2018-08-29,552.45
2018-08-30,544.52
2018-08-31,546.76
2018-09-03,544.48
2018-09-04,549.47
2018-09-05,540.97
2018-09-06,539.19
2018-09-07,539.98
2018-09-10,524.04
2018-09-11,526.8
2018-09-12,529.03
2018-09-13,536.42
2018-09-14,533.68
2018-09-17,531.25
2018-09-18,541.09
2018-09-19,544.54
2018-09-20,543.72
2018-09-21,556.58
2018-09-25,550.21
2018-09-26,553.21
2018-09-27,549.4
2018-09-28,554.18
2018-10-08,533.21
2018-10-09,532.37
2018-10-10,534.35
2018-10-11,495.55
2018-10-12,485.61
2018-10-15,479.2
2018-10-16,475.56
2018-10-17,481.27
2018-10-18,472.62
2018-10-19,488.63
2018-10-22,537.5
2018-10-23,536.3
2018-10-24,548.75
2018-10-25,570.85
2018-10-26,555.67
2018-10-29,550.96
2018-10-30,577.76
2018-10-31,571.3
2018-11-01,577.33
2018-11-02,592.24
2018-11-05,592.42
2018-11-06,587.65
2018-11-07,576.66
2018-11-08,567.53
2018-11-09,567.95
2018-11-12,578.14
2018-11-13,593.07
2018-11-14,583.62
2018-11-15,600.34
2018-11-16,615.39
2018-11-19,634.38
2018-11-20,605.42
2018-11-21,606.46
2018-11-22,600.41
2018-11-23,581.32
2018-11-26,578.7
2018-11-27,580.83
2018-11-28,595.8
2018-11-29,576.12
2018-11-30,585.3
2018-12-03,602.5
2018-12-04,608.93
2018-12-05,600.79
2018-12-06,584.9
2018-12-07,586.85
2018-12-10,578.87
2018-12-11,580.82
2018-12-12,582.58
2018-12-13,589.19
2018-12-14,572.38
2018-12-17,575.47
2018-12-18,565.96
2018-12-19,561.04
2018-12-20,566.42
2018-12-21,556.35
2018-12-24,551.31
2018-12-25,539.3
2018-12-26,535.91
2018-12-27,534.83
2018-12-28,545.35
2019-01-02,544.01
2019-01-03,556.09
2019-01-04,593.74
2019-01-07,594.38
2019-01-08,596.23
2019-01-09,597.23
2019-01-10,590.26
2019-01-11,593.75
2019-01-14,591.59
2019-01-15,606.73
2019-01-16,601.04
2019-01-17,594.92
2019-01-18,602.65
2019-01-21,599.1
2019-01-22,590.09
2019-01-23,589.1
2019-01-24,598.42
2019-01-25,596.33
2019-01-28,594.93
2019-01-29,589.46
2019-01-30,581.98
2019-01-31,588.9
2019-02-01,604.81
2019-02-11,615.22
2019-02-12,619.53
2019-02-13,641.03
2019-02-14,638.79
2019-02-15,624.95
2019-02-18,660.95
2019-02-19,665.2
2019-02-20,668.94
2019-02-21,674.21
2019-02-22,739.45
2019-02-25,813.4
2019-02-26,797.74
2019-02-27,792.03
2019-02-28,764.17
2019-03-01,790.25
2019-03-04,796.26
2019-03-05,798.27
2019-03-06,841.35
2019-03-07,873.01
2019-03-08,797.21
2019-03-11,807.81
2019-03-12,817.09
2019-03-13,802.02
2019-03-14,774.48
2019-03-15,785.08
2019-03-18,804.38
2019-03-19,795.98
2019-03-20,807.32
2019-03-21,819.65
2019-03-22,810.48
2019-03-25,779.48
2019-03-26,755.01
2019-03-27,758.91
2019-03-28,753.29
2019-03-29,812.4
2019-04-01,828.83
2019-04-02,826.29
2019-04-03,867.37
2019-04-04,867.77
2019-04-08,848.23
2019-04-09,849.19
2019-04-10,837.11
2019-04-11,818.1
2019-04-12,821.75
2019-04-15,804.68
2019-04-16,826.67
2019-04-17,819.12
2019-04-18,813.27
2019-04-19,823.86
2019-04-22,803.38
2019-04-23,808.2
2019-04-24,815.63
2019-04-25,790.29
2019-04-26,795.41
2019-04-29,762.82
2019-04-30,767.07
2019-05-06,694.25
2019-05-07,704.12
2019-05-08,693.76
2019-05-09,683.96
2019-05-10,715.19
2019-05-13,698.74
2019-05-14,691.11
2019-05-15,703.6
2019-05-16,703.59
2019-05-17,674.07
2019-05-20,681.08
2019-05-21,690.99
2019-05-22,683.74
2019-05-23,682.02
2019-05-24,681.85
2019-05-27,701.59
2019-05-28,702.0
2019-05-29,698.5
2019-05-30,689.51
2019-05-31,685.71
2019-06-03,685.9
2019-06-04,683.69
2019-06-05,689.06
2019-06-06,682.11
2019-06-10,673.35
2019-06-11,708.91
2019-06-12,700.18
2019-06-13,704.99
2019-06-14,690.91
2019-06-17,695.93
2019-06-18,694.83
2019-06-19,709.85
2019-06-20,752.38
2019-06-21,763.68
2019-06-24,761.69
2019-06-25,763.2
2019-06-26,746.48
2019-06-27,757.61
2019-06-28,754.98
2019-07-01,771.91
2019-07-02,764.58
2019-07-03,750.94
2019-07-04,751.67
2019-07-05,750.8
2019-07-08,731.31
2019-07-09,736.87
2019-07-10,735.39
2019-07-11,735.02
2019-07-12,738.12
2019-07-15,752.82
2019-07-16,749.22
2019-07-17,746.94
2019-07-18,736.43
2019-07-19,751.02
2019-07-22,733.28
2019-07-23,737.45
2019-07-24,742.91
2019-07-25,746.19
2019-07-26,742.53
2019-07-29,731.1
2019-07-30,737.67
2019-07-31,733.94
2019-08-01,724.11
2019-08-02,699.92
2019-08-05,685.12
2019-08-06,680.88
2019-08-07,669.96
2019-08-08,679.1
2019-08-09,670.21
2019-08-12,685.22
2019-08-13,676.59
2019-08-14,677.65
2019-08-15,677.08
2019-08-16,678.69
2019-08-19,725.03
2019-08-20,719.64
2019-08-21,717.41
2019-08-22,716.38
2019-08-23,713.35
2019-08-26,702.02
2019-08-27,715.41
2019-08-28,705.75
2019-08-29,701.63
2019-08-30,698.6
2019-09-02,714.04
2019-09-03,715.48
2019-09-04,727.86
2019-09-05,748.54
2019-09-06,755.4
2019-09-09,765.44
2019-09-10,767.57
2019-09-11,774.2
2019-09-12,785.27
2019-09-16,773.54
2019-09-17,751.63
2019-09-18,746.64
2019-09-19,752.29
2019-09-20,748.01
2019-09-23,736.88
2019-09-24,737.81
2019-09-25,732.34
2019-09-26,722.91
2019-09-27,727.95
2019-09-30,711.09
2019-10-08,706.52
2019-10-09,708.29
2019-10-10,713.84
2019-10-11,727.16
2019-10-14,737.65
2019-10-15,728.24
2019-10-16,725.01
2019-10-17,721.35
2019-10-18,705.2
2019-10-21,698.52
2019-10-22,702.85
2019-10-23,697.28
2019-10-24,700.2
2019-10-25,708.34
2019-10-28,718.94
2019-10-29,703.54
2019-10-30,697.49
2019-10-31,696.89
2019-11-01,706.34
2019-11-04,707.3
2019-11-05,716.94
2019-11-06,709.07
2019-11-07,712.68
2019-11-08,703.05
2019-11-11,689.69
2019-11-12,691.67
2019-11-13,684.54
2019-11-14,685.04
2019-11-15,677.62
2019-11-18,686.56
2019-11-19,692.3
2019-11-20,681.08
2019-11-21,681.4
2019-11-22,679.23
2019-11-25,682.86
2019-11-26,683.3
2019-11-27,677.45
2019-11-28,677.1
2019-11-29,680.03
2019-12-02,684.91
2019-12-03,689.48
2019-12-04,687.42
2019-12-05,698.26
2019-12-06,701.25
2019-12-09,700.13
2019-12-10,698.72
2019-12-11,699.6
2019-12-12,695.6
2019-12-13,721.75
2019-12-16,733.71
2019-12-17,754.23
2019-12-18,756.52
2019-12-19,752.84
2019-12-20,755.75
2019-12-23,736.57
2019-12-24,744.18
2019-12-25,745.15
2019-12-26,764.65
2019-12-27,748.12
2019-12-30,791.09
2019-12-31,788.03
2020-01-02,793.18
2020-01-03,792.17
2020-01-06,792.61
2020-01-07,797.97
2020-01-08,772.17
2020-01-09,784.73
2020-01-10,785.84
2020-01-13,796.25
2020-01-14,786.08
2020-01-15,782.31
2020-01-16,777.92
2020-01-17,781.02
2020-01-20,793.16
2020-01-21,778.12
2020-01-22,784.03
2020-01-23,750.09
2020-02-03,675.16
2020-02-04,674.23
2020-02-05,684.04
2020-02-06,702.72
2020-02-07,704.75
2020-02-10,712.05
2020-02-11,710.3
2020-02-12,721.46
2020-02-13,708.83
2020-02-14,721.91
2020-02-17,758.12
2020-02-18,753.55
2020-02-19,755.58
2020-02-20,803.56
2020-02-21,804.17
2020-02-24,804.04
2020-02-25,812.73
2020-02-26,796.21
2020-02-27,797.05
2020-02-28,746.48
2020-03-02,782.78
2020-03-03,790.45
2020-03-04,813.64
2020-03-05,836.03
2020-03-06,806.97
2020-03-09,782.67
2020-03-10,808.59
2020-03-11,784.62
2020-03-12,774.98
2020-03-13,770.02
2020-03-16,724.38
2020-03-17,727.86
2020-03-18,704.92
2020-03-19,713.99
2020-03-20,720.08
2020-03-23,691.94
2020-03-24,706.85
2020-03-25,718.73
2020-03-26,707.98
2020-03-27,711.34
2020-03-30,703.64
2020-03-31,700.43
2020-04-01,698.11
2020-04-02,711.6
2020-04-03,700.6
2020-04-07,717.11
2020-04-08,714.36
2020-04-09,721.15
2020-04-10,710.11
2020-04-13,705.08
2020-04-14,723.27
2020-04-15,713.97
2020-04-16,721.87
2020-04-17,718.96
2020-04-20,721.76
2020-04-21,709.46
2020-04-22,711.0
2020-04-23,704.28
2020-04-24,692.28
2020-04-27,690.33
2020-04-28,698.88
2020-04-29,700.77
2020-04-30,716.77
2020-05-06,718.63
2020-05-07,713.75
2020-05-08,726.89
2020-05-11,721.45
2020-05-12,718.92
2020-05-13,720.52
2020-05-14,710.33
2020-05-15,711.13
2020-05-18,707.46
2020-05-19,711.7
2020-05-20,707.61
2020-05-21,700.8
2020-05-22,682.71
2020-05-25,680.94
2020-05-26,688.96
2020-05-27,681.01
2020-05-28,690.43
2020-05-29,685.12
2020-06-01,715.56
2020-06-02,713.15
2020-06-03,705.64
2020-06-04,702.88
2020-06-05,709.84
2020-06-08,706.51
2020-06-09,714.24
2020-06-10,707.89
2020-06-11,703.86
2020-06-12,701.22
2020-06-15,700.52
2020-06-16,708.23
2020-06-17,705.81
2020-06-18,713.61
2020-06-19,738.45
2020-06-22,757.44
2020-06-23,765.06
2020-06-24,764.03
2020-06-29,740.24
2020-06-30,765.85
2020-07-01,780.9
2020-07-02,836.51
2020-07-03,900.94
2020-07-06,987.57
2020-07-07,963.47
2020-07-08,1026.57
2020-07-09,1031.94
2020-07-10,1005.51
2020-07-13,1023.82
2020-07-14,1026.59
2020-07-15,996.41
2020-07-16,940.41
2020-07-17,913.09
2020-07-20,959.42
2020-07-21,944.98
2020-07-22,955.07
2020-07-23,959.46
2020-07-24,895.72
2020-07-27,896.34
2020-07-28,895.47
2020-07-29,933.76
2020-07-30,923.17
2020-07-31,938.2
2020-08-03,959.7
2020-08-04,954.05
2020-08-05,948.26
2020-08-06,981.86
2020-08-07,949.96
2020-08-10,959.97
2020-08-11,925.66
2020-08-12,920.66
2020-08-13,925.74
2020-08-14,938.85
2020-08-17,983.96
2020-08-18,980.39
2020-08-19,962.0
2020-08-20,944.11
2020-08-21,958.23
2020-08-24,950.83
2020-08-25,946.4
2020-08-26,921.74
2020-08-27,926.99
2020-08-28,953.6
2020-08-31,947.88
2020-09-01,954.98
2020-09-02,953.99
2020-09-03,946.43
2020-09-04,936.56
2020-09-07,906.29
2020-09-08,925.18
2020-09-09,904.59
2020-09-10,885.56
2020-09-11,887.5
2020-09-14,888.84
2020-09-15,890.55
2020-09-16,887.23
2020-09-17,879.59
2020-09-18,924.06
2020-09-21,921.57
2020-09-22,922.48
2020-09-23,914.41
2020-09-24,903.92
2020-09-25,919.19
2020-09-28,917.41
2020-09-29,919.32
2020-09-30,908.64
2020-10-09,922.61
2020-10-12,958.07
2020-10-13,945.69
2020-10-14,934.94
2020-10-15,933.03
2020-10-16,936.47
2020-10-19,926.49
2020-10-20,928.76
2020-10-21,922.99
2020-10-22,928.96
2020-10-23,913.5
2020-10-26,883.57
2020-10-27,883.14
2020-10-28,888.46
2020-10-29,895.54
2020-10-30,865.98
2020-11-02,861.08
2020-11-03,884.26
2020-11-04,878.53
2020-11-05,891.88
2020-11-06,895.72
2020-11-09,930.13
2020-11-10,914.74
2020-11-11,895.31
2020-11-12,890.53
2020-11-13,880.37
2020-11-16,887.24
2020-11-17,888.45
2020-11-18,893.19
2020-11-19,895.06
2020-11-20,895.07
2020-11-23,912.31
2020-11-24,904.08
2020-11-25,890.25
2020-11-26,893.91
2020-11-27,913.27
2020-11-30,918.44
2020-12-01,952.14
2020-12-02,951.01
2020-12-03,952.94
2020-12-04,936.91
2020-12-07,920.34
2020-12-08,921.47
2020-12-09,890.42
2020-12-10,888.14
2020-12-11,876.39
2020-12-14,875.02
2020-12-15,876.85
2020-12-16,867.65
2020-12-17,891.45
2020-12-18,881.71
2020-12-21,889.21
2020-12-22,851.21
2020-12-23,858.57
2020-12-24,851.03
2020-12-25,860.35
2020-12-28,857.15
2020-12-29,861.12
2020-12-30,878.82
2020-12-31,918.45
