date,true_return,pred_return
2016-08-11,0.027131782945736482,-0.022148332834378073
2016-08-12,0.026819923371647514,-0.03329604070334982
2016-08-15,-0.016853932584269593,-0.04728997218378281
2016-08-16,0.0056285178236397115,-0.04727544826355816
2016-08-17,0.001890359168241984,-0.048092086633756956
2016-08-18,-0.016981132075471694,-0.0487758807872021
2016-08-19,-0.035447761194029925,-0.03760054570429417
2016-08-22,-0.015238095238095273,-0.0031030074935578193
2016-08-23,-0.042910447761194126,-0.0481290442810379
2016-08-24,-0.030188679245283012,-0.016450956260123203
2016-08-25,-0.011516314779270509,-0.034500314325222776
2016-08-26,-0.005802707930367523,0.004334446296844728
2016-08-29,0.005802707930367523,-0.0054600565742610905
2016-08-30,0.01754385964912286,-0.009538397867944021
2016-08-31,0.015564202334630295,0.0012099384430370402
2016-09-01,0.023300970873786353,-0.005882371211166336
2016-09-02,0.04669260700389111,0.00010098524942178125
2016-09-05,-0.0019230769230769162,-0.01416277942908585
2016-09-06,-0.005747126436781436,-0.007633076413809162
2016-09-07,-0.02490421455938696,-0.007328287931646103
2016-09-08,-0.028462998102466663,-0.008581323304636177
2016-09-09,-0.052044609665427566,-0.02640458298430871
2016-09-12,-0.011560693641618602,-0.008738366500896818
2016-09-13,-0.009633911368015502,-0.009517890703497556
2016-09-14,0.015717092337917515,-0.007333754096826558
2016-09-19,-0.0078125,0.0006086209932608205
2016-09-20,-0.0019607843137254832,-0.015490957436684565
2016-09-21,-0.011695906432748426,-0.006586451615889353
2016-09-22,-0.013618677042801397,-0.00455363547376692
2016-09-23,-0.021276595744680882,-0.005747640756435191
2016-09-26,0.009842519685039353,-0.007209092871523676
2016-09-27,0.01964636542239706,-0.00810915775046578
2016-09-28,0.017751479289940697,-0.0023174226577669477
2016-09-29,0.029585798816567976,-0.002726106412149476
2016-09-30,0.025691699604743157,-0.012651311675153955
2016-10-10,0.003898635477582957,-0.0031518976215484727
2016-10-11,0.01734104046242768,-0.01285155471316138
2016-10-12,0.027131782945736482,-0.009933382284845717
2016-10-13,0.005747126436781658,-0.010695435294503475
2016-10-14,0.030828516377649162,-0.004718415013863649
2016-10-17,0.062135922330097015,-0.0013245184620948197
2016-10-18,0.02840909090909083,-0.015480406039939366
2016-10-19,0.007547169811320753,-0.017655474571369626
2016-10-20,0.01333333333333342,-0.009190794524025854
2016-10-21,-0.01121495327102795,-0.007633902481322424
2016-10-24,-0.038391224862888484,0.08557950138660983
2016-10-25,-0.027624309392265123,0.040881345662014804
2016-10-26,-0.029962546816479474,-0.013503854026909986
2016-10-27,-0.016917293233082664,-0.018579853177663436
2016-10-28,-0.017013232514177634,-0.018322313104805147
2016-10-31,-0.009505703422053147,-0.00799205337004322
2016-11-01,-0.009469696969696906,-0.011535679572368882
2016-11-02,0.0038610038610038533,-0.00789236245992577
2016-11-03,0.0497131931166348,-0.014182387293193292
2016-11-04,0.09038461538461529,-0.013147170634494785
2016-11-07,0.12092130518234168,-0.012750810008810804
2016-11-08,0.10707456978967489,-0.012903460078227935
2016-11-09,0.13076923076923075,-0.012340248613865125
2016-11-10,0.10564663023679421,-0.04102275182878705
2016-11-11,0.017636684303350858,0.011204928387354268
2016-11-14,-0.008561643835616417,0.08129708531793932
2016-11-15,0.010362694300518172,0.08856142465091837
2016-11-16,-0.0357142857142857,0.06269865769611394
2016-11-17,-0.049423393739703614,0.09466231480038728
2016-11-18,0.0034662045060658286,-0.020340209550586165
2016-11-21,0.02590673575129543,-0.026201529478423885
2016-11-22,0.04444444444444451,-0.00417308771415519
2016-11-23,0.05467372134038806,-0.0207950854265665
2016-11-24,0.08145580589254786,-0.016311056113504377
2016-11-25,0.04663212435233155,-0.01725308755665563
2016-11-28,0.0,0.0259537451487964
2016-11-29,-0.04091653027823239,0.06323452879645844
2016-11-30,-0.013377926421404673,-0.027944689804988893
2016-12-01,-0.07852564102564108,0.07050020297356709
2016-12-02,-0.04455445544554448,0.007995688026558576
2016-12-05,-0.08754208754208759,-0.018659025295033816
2016-12-06,-0.06996587030716728,-0.01823199866599339
2016-12-07,-0.0949152542372882,-0.010871587725131238
2016-12-08,-0.06956521739130439,-0.010004048963867538
2016-12-09,-0.07081174438687399,-0.019775941840854183
2016-12-12,-0.016605166051660514,-0.009836775295944521
2016-12-13,-0.025688073394495525,-0.009047971817856127
2016-12-14,0.022471910112359605,-0.010317975951407566
2016-12-15,0.013084112149532867,-0.027156195201775625
2016-12-16,-0.013011152416356975,-0.007573493644015858
2016-12-19,0.0018761726078799779,-0.024742768646503016
2016-12-20,0.0018832391713747842,-0.015882872994864922
2016-12-21,-0.0347985347985349,-0.008723634072006705
2016-12-22,-0.03321033210332103,-0.0057372692336108855
2016-12-23,-0.013182674199623268,-0.007782461067610529
2016-12-26,-0.011235955056179692,-0.028446308149748377
2016-12-27,0.001879699248120259,-0.023077495469565456
2016-12-28,0.013282732447817969,-0.02574245423406142
2016-12-29,0.028625954198473247,-0.02193659721184652
2016-12-30,0.03816793893129766,-0.020412639123364176
2017-01-03,0.03977272727272729,-0.020878889677682623
2017-01-04,0.028142589118199002,-0.002418517913734314
2017-01-05,0.005617977528090012,-0.003377472485972791
2017-01-06,-0.011131725417439675,-0.00810287329151183
2017-01-09,-0.044117647058823595,-0.016654233953031068
2017-01-10,-0.03825136612021862,-0.014938846448814493
2017-01-11,-0.012773722627737238,-0.006945601062361192
2017-01-12,0.009310986964618184,0.002852373540355544
2017-01-13,0.020637898686679312,-0.0017176138671535282
2017-01-16,0.05192307692307674,0.0046186386211226884
2017-01-17,0.037878787878787845,0.0054570152496030075
2017-01-18,0.01109057301293892,0.00010971394420248962
2017-01-19,0.0,6.486446239454287e-05
2017-01-20,-0.009191176470588314,-0.0003692795488238443
2017-01-23,-0.014625228519195677,-0.015226518957686584
2017-01-24,0.03284671532846706,-0.010268801457606074
2017-01-25,0.06946983546617913,-0.0035464340929797097
2017-01-26,0.0793357933579335,0.001791595170953431
2017-02-03,0.1113172541743972,0.00607185700118016
2017-02-06,0.16326530612244894,0.006521117195384051
2017-02-07,0.10070671378091878,-0.01976167322066953
2017-02-08,0.03589743589743599,-0.027920683143734054
2017-02-09,0.04615384615384621,-0.028671738159977332
2017-02-10,0.01001669449081799,-0.047061353454316876
2017-02-13,0.011164274322169154,-0.06418042001941288
2017-02-14,0.01123595505617958,-0.06358292260036026
2017-02-15,0.05280528052805278,-0.028072647010180248
2017-02-16,0.017973856209150485,-0.06195665635968475
2017-02-17,0.02975206611570247,-0.05434841455046694
2017-02-20,-0.03785488958990535,-0.0577475588083283
2017-02-21,-0.03015873015873005,-0.05641093211335063
2017-02-22,-0.025078369905956133,-0.0646211823356067
2017-02-23,0.0,-0.05791389361912324
2017-02-24,-0.006420545746388395,-0.056169213969355355
2017-02-27,0.00819672131147553,-0.05366891431840049
2017-02-28,-0.019639934533551617,-0.05238777335966488
2017-03-01,-0.032154340836012874,-0.05290556989122283
2017-03-02,-0.0561797752808989,-0.05560292370712104
2017-03-03,-0.06300484652665594,-0.04959063286107255
2017-03-06,-0.0487804878048782,-0.048538658183889416
2017-03-07,-0.0233722871452422,-0.0019757615092554862
2017-03-08,-0.019933554817275656,-0.0194048850980085
2017-03-09,0.017006802721088565,0.0011887469030351374
2017-03-10,-0.0034482758620688614,-0.011011998341065707
2017-03-13,-0.006837606837606813,-0.026225258414300186
2017-03-14,-0.006837606837606813,-0.01513142401830231
2017-03-15,-0.027118644067796627,-0.014445251775238253
2017-03-16,-0.02341137123745829,-0.01146229451287214
2017-03-17,0.03460207612456756,-0.01420071081861924
2017-03-20,0.013769363166953541,-0.011431804476636472
2017-03-21,0.044750430292599175,-0.007673357435222158
2017-03-22,0.07317073170731714,-0.00913584627536549
2017-03-23,0.02910958904109595,-0.0053057382893305785
2017-03-24,-0.01170568561872909,-0.008618999385108692
2017-03-27,0.032258064516129004,-0.006670089777999441
2017-03-28,0.009884678747940523,-0.007138106639356323
2017-03-29,-0.022727272727272818,-0.011393417946099224
2017-03-30,0.043261231281197965,-0.012120944270580622
2017-03-31,0.07106598984771573,-0.010685787278495085
2017-04-05,0.011513157894736947,-0.01382280127957345
2017-04-06,0.0032626427406199365,-0.01036545451771516
2017-04-07,0.0,-0.008765467137517692
2017-04-10,-0.04944178628389151,-0.003764912250244003
2017-04-11,-0.071090047393365,-0.007344969219320033
2017-04-12,-0.07154471544715457,-0.011871416989172299
2017-04-13,-0.08943089430894324,-0.009045804052301392
2017-04-14,-0.06644518272425237,-0.010451867463033266
2017-04-17,-0.0889261744966443,-0.01113385061936026
2017-04-18,-0.0714285714285714,-0.007993541666444155
2017-04-19,-0.04728546409807344,-0.014832199854973298
2017-04-20,-0.019642857142857073,-0.01844206731926165
2017-04-21,-0.02135231316725983,-0.009377704719014496
2017-04-24,0.022099447513812098,-0.009008894299614238
2017-04-25,0.0219780219780219,-0.006458721286483152
2017-04-26,0.025735294117646967,-0.005413892628480247
2017-04-27,-0.00910746812386154,-0.010872811359570005
2017-04-28,-0.030909090909090886,-0.009101049549791072
2017-05-02,-0.032432432432432434,-0.011070272249833996
2017-05-03,-0.06451612903225812,-0.01114470618914651
2017-05-04,-0.06630824372759858,-0.004179427695874907
2017-05-05,-0.02389705882352955,-0.0014235749598026975
2017-05-08,-0.0018761726078798668,-0.0021495782250470423
2017-05-09,-0.003724394785847407,0.008305426575335765
2017-05-10,0.1283524904214559,0.005044501444503625
2017-05-11,0.19961612284069097,0.003785690707248512
2017-05-12,0.295668549905838,0.003790971615567774
2017-05-15,0.3665413533834585,0.006042420887540486
2017-05-16,0.34392523364485994,0.00579136390698769
2017-07-26,0.23599320882852304,-0.004785577860136857
2017-07-27,0.1472,-0.011052951352796919
2017-07-28,0.04069767441860472,-0.02925228813342591
2017-07-31,0.06740027510316371,-0.030744423357929748
2017-08-01,0.14464534075104307,-0.030744423357929748
2017-08-02,0.09203296703296693,-0.02905086242574365
2017-08-03,0.11297071129707126,-0.026962899052431797
2017-08-04,0.022346368715083775,-0.025502441293715653
2017-08-07,-0.03994845360824739,-0.028082776456573023
2017-08-08,-0.11178614823815314,-0.03040661675706794
2017-08-09,-0.0641509433962264,-0.02979815140416689
2017-08-10,-0.010025062656641603,-0.03077912050876849
2017-08-11,0.08469945355191255,-0.030516626335230893
2017-08-14,0.08590604026845639,-0.02678278400728705
2017-08-15,0.08207934336525313,-0.027205873232626184
2017-08-16,0.016129032258064502,-0.02844517793369056
2017-08-17,-0.06329113924050633,-0.03055171808738771
2017-08-18,-0.04785894206549124,-0.0296628241512986
2017-08-21,-0.053152039555006136,-0.03165660302147591
2017-08-22,-0.04045512010113783,-0.03300129242139747
2017-08-23,0.03835978835978837,-0.03393274030468581
2017-08-24,0.05270270270270272,-0.010108465551245277
2017-08-25,0.060846560846560926,-0.016448202856491966
2017-08-28,0.003916449086161844,-0.027121564229963254
2017-08-29,0.0026350461133071157,-0.02550372146518055
2017-08-30,-0.01146496815286624,-0.026409943091666076
2017-08-31,-0.016688061617458283,-0.024346077948738568
2017-09-01,-0.027431421446383997,-0.02593319611263978
2017-09-04,0.032509752925877766,-0.008249669755438399
2017-09-05,0.059132720105124825,-0.013898874340530427
2017-09-06,0.029639175257732076,-0.021949196004786578
2017-09-07,0.02088772845953013,-0.01787794377587175
2017-09-08,-0.02692307692307694,-0.03162034291861987
2017-09-11,-0.03904282115869029,-0.034416904343661944
2017-09-12,-0.08560794044665021,-0.02844395048072896
2017-09-13,-0.06508135168961204,-0.032783463867781325
2017-09-14,-0.06649616368286448,-0.02707246658851713
2017-09-15,-0.04611330698287219,-0.02363243346604501
2017-09-18,-0.07339449541284404,-0.01808561437017893
2017-09-19,-0.037991858887381325,-0.02270394141949804
2017-09-20,-0.05087014725568939,-0.02909886684034494
2017-09-21,-0.05616438356164388,-0.020361929050460657
2017-09-22,-0.048342541436464215,-0.017362215338432366
2017-09-25,-0.018387553041018356,-0.019185627152662813
2017-09-26,0.008462623413258097,-0.014421982847297073
2017-09-27,-0.021156558533145242,0.009163678024984296
2017-09-28,0.013062409288824517,0.038289479404905784
2017-09-29,0.007256894049346929,0.04268945280553841
2017-10-09,0.012968299711815456,0.049582603570910086
2017-10-10,-0.025174825174825277,-0.01997154131111967
2017-10-11,0.010086455331411948,0.027401071775337026
2017-10-12,-0.01002865329512903,0.025397004156477308
2017-10-13,0.020172910662824117,0.04212800296351792
2017-10-16,0.014224751066856278,0.04334078717797775
2017-10-17,0.01434720229555242,0.0491404442198543
2017-10-18,0.0014265335235377208,0.04808217632458924
2017-10-19,0.0405209840810421,0.04931766792365429
2017-10-20,-0.021186440677966156,0.01881688861309635
2017-10-23,-0.04488078541374474,-0.007282470762522203
2017-10-24,-0.048090523338048086,0.011821043291479287
2017-10-25,-0.05128205128205121,0.010412662370922181
2017-10-26,-0.08344923504867874,-0.005485503851979149
2017-10-31,-0.028860028860028808,0.009645733142260367
2017-11-01,-0.005873715124816492,0.009246010773273574
2017-11-02,0.026745913818722045,0.010282089933393232
2017-11-03,0.02552552552552556,0.008071503816620047
2017-11-06,0.030349013657056112,0.014344247005392887
2017-11-07,0.01634472511144125,0.009406875404339718
2017-11-08,-0.017725258493352936,0.005715002663852244
2017-11-09,-0.06367583212735173,0.007165213564877613
2017-11-10,-0.10248901903367502,0.0128678083206196
2017-11-13,-0.10309278350515472,0.01855423999000421
2017-11-14,-0.08918128654970747,0.01665570595958824
2017-11-15,-0.03458646616541361,0.011631991292799983
2017-11-16,-0.04636785162287482,0.02226722753018873
2017-11-17,0.021207177814029254,0.05167815174812744
2017-11-20,0.003284072249589487,0.053179907051261466
2017-11-21,0.006420545746388395,0.03815103889515765
2017-11-22,-0.006230529595015577,0.036427158633936675
2017-11-23,0.01944894651539708,0.050196316408578204
2017-11-24,0.01757188498402562,0.046262802541820774
2017-11-27,0.10638297872340408,0.048162018849970824
2017-11-28,0.062200956937799035,0.046172122497371924
2017-11-29,0.050156739811912265,-0.006385244886995146
2017-11-30,0.05246422893481717,0.009504582490965828
2017-12-01,0.04395604395604402,0.002811350149266249
2017-12-04,0.016272189349112454,0.006458846524187687
2017-12-05,0.02402402402402415,-0.0029517182667414916
2017-12-06,0.028358208955223896,-0.013825649057940597
2017-12-07,0.01963746223564944,-0.012009909691077156
2017-12-08,-0.012030075187969946,-0.01480206209940202
2017-12-11,-0.056768558951964976,0.005199554084629906
2017-12-12,-0.03958944281524934,-0.001706744968107555
2017-12-13,-0.03193033381712629,0.010700090440643762
2017-12-14,-0.002962962962962945,-0.007741323959585418
2017-12-15,0.01522070015220689,-0.001812338906035328
2017-12-18,-0.0015432098765433278,-0.006127954502046178
2017-12-19,0.006106870229007688,-0.012643746695999502
2017-12-20,-0.01799100449775115,-0.009828941157281758
2017-12-21,-0.007429420505200679,-0.005223235143357521
2017-12-22,0.014992503748125774,-0.015041795406497882
2017-12-25,0.06646058732612059,-0.011161384432297422
2017-12-26,0.06676783004552367,-0.012741821784761125
2017-12-27,0.08549618320610697,-0.009357637852034832
2017-12-28,0.08083832335329344,-0.01031014385887084
2017-12-29,0.07090103397341219,-0.004019137894292145
2018-01-02,0.02898550724637672,-0.006412241830672404
2018-01-03,0.012802275960170695,0.0010250203678378387
2018-01-04,-0.00984528832630105,-0.010103107035441235
2018-01-05,-0.03462603878116344,0.011752295147093838
2018-01-08,-0.08551724137931038,0.014892186198449843
2018-01-09,-0.05915492957746482,0.012817269627225212
2018-01-10,-0.0603932584269663,0.004910736319085443
2018-01-11,-0.04119318181818177,-0.007414685975678293
2018-01-12,-0.008608321377331363,-0.008642721032518858
2018-01-15,0.03770739064856721,-0.005351130719604335
2018-01-16,0.034431137724550975,-0.009780079414613863
2018-01-17,0.07025411061285491,-0.0057674042049568695
2018-01-18,0.053333333333333455,-0.011557952919436
2018-01-19,0.04630969609261948,-0.009039574336631074
2018-01-22,0.05232558139534893,-0.014521021396717047
2018-01-23,0.0376266280752533,-0.018850058321088478
2018-01-24,0.011173184357541999,-0.019973784125113348
2018-01-25,-0.053445850914205284,-0.012514783504909031
2018-01-26,-0.051175656984785656,-0.010980555763479736
2018-01-29,-0.045580110497237536,-0.008500959345208357
2018-01-30,-0.0934449093444909,-0.011147792504781675
2018-01-31,-0.11187845303867405,-0.011029323598758857
2018-02-01,-0.054977711738484425,0.0014600599523668003
2018-02-02,-0.12536443148688048,-0.01080980345780335
2018-02-05,-0.13024602026049203,-0.014011765985187339
2018-02-06,-0.07846153846153847,0.00931605189849072
2018-02-07,-0.07309486780715391,0.00958613238832894
2018-02-08,-0.04402515723270439,0.008890180462721872
2018-02-09,0.021666666666666723,0.04348211032456139
2018-02-12,0.03327787021630613,0.02973112868703649
2018-02-13,0.016694490818029983,0.01929343732103894
2018-02-14,0.011744966442952975,0.02073894826799044
2018-02-22,-0.004934210526315819,0.019303709281317444
2018-02-23,-0.02610114192495927,0.0018048285309037607
2018-02-26,-0.03864734299516914,-0.004339353571247631
2018-02-27,0.003284072249589487,0.014407921288293546
2018-02-28,0.00995024875621886,0.030250860384034704
2018-03-01,0.03966942148760344,0.057790818611051196
2018-03-02,0.0820770519262981,0.05822805482553935
2018-03-05,0.08375209380234505,0.05914054973864629
2018-03-06,0.04091653027823239,0.048412319943373035
2018-03-07,0.031198686371100237,0.03458586335654879
2018-03-08,0.0015898251192367763,0.016604300903004597
2018-03-09,-0.009287925696594312,0.010826315476287594
2018-03-12,-0.021638330757341562,0.005361021717879275
2018-03-13,-0.014150943396226578,0.0019104258852547153
2018-03-14,-0.0015923566878981443,0.0010952899167271017
2018-03-15,-0.015873015873015817,0.007068318612808564
2018-03-16,-0.03749999999999998,0.05577302749392322
2018-03-19,-0.06477093206951035,0.059298888427368225
2018-03-20,-0.05103668261562988,0.06086436756212466
2018-03-21,-0.06060606060606055,0.0613822319179014
2018-03-22,-0.04516129032258065,0.05982021190164054
2018-03-23,-0.04383116883116889,0.059085901449406245
2018-03-26,-0.010135135135135087,0.0160087955969452
2018-03-27,-0.043697478991596594,0.010914363422079543
2018-03-28,-0.04923599320882854,0.017400453242119265
2018-03-29,-0.0625,0.01593121376968516
2018-03-30,-0.02716468590831911,0.010633729883514777
2018-04-02,-0.013651877133105783,0.013439229458828228
2018-04-03,-0.010544815465729385,0.013904012779737695
2018-04-04,0.0035714285714285587,0.011868027429601372
2018-04-09,0.010810810810810922,0.0604781009877691
2018-04-10,-0.047120418848167644,0.06037421426571818
2018-04-11,-0.06920415224913501,0.07976343123956434
2018-04-12,-0.0248667850799289,0.041648268054056414
2018-04-13,-0.02135231316725983,0.05096890488933437
2018-04-16,-0.014260249554367221,0.05623613275213242
2018-04-17,0.031135531135531025,0.07990859554956421
2018-04-18,0.04275092936802971,0.0785005311369795
2018-04-19,0.021857923497267784,0.0403775231840669
2018-04-20,0.025454545454545396,0.040997569136610776
2018-04-23,-0.009041591320072317,0.03895997133480277
2018-04-24,-0.003552397868561208,0.011760782089713213
2018-04-25,0.012477718360071277,0.024464209354295514
2018-04-26,0.02317290552584672,0.020537333590075778
2018-04-27,0.019503546099290947,0.01582651983898321
2018-05-02,0.04379562043795615,0.010376543377384022
2018-05-03,0.021390374331550888,0.0025847553702768237
2018-05-04,-0.012323943661971759,0.003138586168991038
2018-05-07,-0.006968641114982632,-0.004605423944484117
2018-05-08,0.00521739130434784,0.003999717282396354
2018-05-09,0.012237762237762295,0.004287377344883256
2018-05-10,0.0,0.05668025101554452
2018-05-11,0.06060606060606055,0.05091879261547569
2018-05-14,0.1210526315789473,0.05359636470504174
2018-05-15,0.10553633217993075,0.05822710725719795
2018-05-16,0.07426597582037986,0.05912613512489591
2018-05-17,0.07155322862129121,0.05906698348574747
2018-05-18,0.036974789915966255,0.05160622656159875
2018-05-21,-0.018779342723004744,0.007726263121406749
2018-05-22,-0.014084507042253502,0.0004572622298760164
2018-05-23,-0.03858520900321538,-0.0064479478065631824
2018-05-24,-0.0032573289902279035,-0.01456639121365597
2018-05-25,-0.017828200972447417,-0.017783932111567518
2018-05-28,-0.055821371610845216,-0.023978350579663747
2018-05-29,-0.031746031746031744,-0.025015154685611777
2018-05-30,0.00836120401337781,0.007681278186925917
2018-05-31,-0.02941176470588236,-0.016036715959083826
2018-06-01,-0.05445544554455428,-0.014536684723270459
2018-06-04,-0.03378378378378377,0.01718313327144575
2018-06-05,-0.07868852459016384,-0.015493949595474663
2018-06-06,-0.06965174129353235,0.015520079727378133
2018-06-07,-0.07407407407407418,0.016508716296567316
2018-06-08,-0.03664921465968596,0.02241974801831248
2018-06-11,-0.03146853146853146,-0.002470935919122956
2018-06-12,-0.017793594306049876,-0.004121179614498713
2018-06-13,-0.03208556149732633,-0.005934949163603025
2018-06-14,-0.010909090909090868,0.013882651325389649
2018-06-15,-0.030797101449275388,-0.011053003869104351
2018-06-19,-0.10469314079422387,0.021177239706725165
2018-06-20,-0.10688405797101452,0.0622934024987699
2018-06-21,-0.11233885819521172,0.06345478010208992
2018-06-22,-0.09558823529411775,0.02179910629507077
2018-06-25,-0.09906542056074752,0.04373054223249567
2018-06-26,-0.04637096774193539,0.06492863618038808
2018-06-27,-0.05070993914807298,0.06571949714681066
2018-06-28,-0.014522821576763545,0.06511793822542733
2018-06-29,-0.05081300813008127,0.06501651795873951
2018-07-02,-0.018672199170124415,0.06493834694434222
2018-07-03,0.0021141649048626032,0.0644686389629034
2018-07-04,-0.05982905982905973,0.06470281812966475
2018-07-05,-0.054736842105263084,0.06539686837284851
2018-07-06,-0.03640256959314769,0.06503723591905987
2018-07-09,-0.03382663847780132,0.06399633546766637
2018-07-10,-0.04219409282700426,0.06494679171215206
2018-07-11,0.036363636363636154,0.06536275779473656
2018-07-12,-0.011135857461024412,0.06503448714899501
2018-07-13,-0.03111111111111109,0.06538021996141713
2018-07-16,-0.013129102844639085,0.06492026898031854
2018-07-17,0.03964757709251088,0.0650216616657993
2018-07-18,0.019736842105263275,0.06413721530790338
2018-07-19,0.04954954954954949,0.06479107103610064
2018-07-20,0.05275229357798161,0.06535657779711602
2018-07-23,-0.0044345898004433115,0.053236583365748054
2018-07-24,-0.044491525423728806,0.0032302254225703726
2018-07-25,-0.023655913978494647,0.004907233964383051
2018-07-26,-0.07510729613733913,0.002466186195123759
2018-07-27,-0.05446623093681913,0.0026211157800924883
2018-07-30,-0.07126948775055686,0.005037366664743014
2018-07-31,-0.03547671840354771,0.003183319356248446
2018-08-01,-0.041850220264317284,0.003626048089260596
2018-08-02,0.03248259860788871,0.0028353191135000555
2018-08-03,0.023041474654378113,0.006066881014921111
2018-08-06,0.050359712230215736,0.023507824537641296
2018-08-07,0.01379310344827589,0.021186814859618274
2018-08-08,-0.025287356321838983,5.2003913467923844e-05
2018-08-09,-0.04943820224719098,0.0019627342813608043
2018-08-10,-0.06756756756756777,-0.0022460639288682314
2018-08-13,-0.045662100456621,-0.0009707583500667005
2018-08-14,-0.04761904761904756,-0.0010250678803849758
2018-08-15,-0.018867924528301883,0.0032881719669718753
2018-08-16,-0.01654846335697402,-0.0007217306670433682
2018-08-17,0.009661835748792313,0.0015326892353250904
2018-08-20,0.011961722488038395,0.003527345608230669
2018-08-21,0.011904761904761862,0.007196103220016081
2018-08-22,0.016826923076923128,0.012452268313445236
2018-08-23,-0.0024038461538461453,0.008863297246027586
2018-08-24,-0.021531100478468845,0.005753469914851945
2018-08-27,-0.047281323877068626,0.004265033319532304
2018-08-28,-0.04235294117647048,0.006854546942053047
2018-08-29,-0.05910165484633578,0.006813163405620503
2018-08-30,-0.050602409638554335,0.009280943834019702
2018-08-31,-0.046454767726161306,0.0065572975472095365
2018-09-03,-0.062034739454094434,0.001034252415462685
2018-09-04,-0.06388206388206397,0.010919748723825033
2018-09-05,-0.045226130653266416,0.01273367429804571
2018-09-06,-0.005076142131979711,-0.008615177316546709
2018-09-07,0.01025641025641022,-0.0091138672864755
2018-09-10,0.021164021164021163,-0.004442370376190155
2018-09-11,0.034120734908136496,-0.0041960174664016905
2018-09-12,0.050000000000000044,-0.009634654968931617
2018-09-13,0.015306122448979664,-0.006898225202460728
2018-09-14,0.04060913705583746,-0.011598878382366342
2018-09-17,0.04404145077720223,-0.013411088544299763
2018-09-18,0.017766497461928932,-0.010787075264178617
2018-09-19,0.0025062656641603454,-0.007831751828945658
2018-09-20,0.025125628140703515,-0.020695484667164164
2018-09-21,-0.03170731707317065,-0.012559106282356824
2018-09-25,-0.004962779156327701,-0.014077794922218764
2018-09-26,-0.009975062344139585,-0.011912933192036566
2018-09-27,-0.08750000000000002,-0.009327667081019614
2018-09-28,-0.10539215686274517,-0.019842311712888513
2018-10-08,-0.09068010075566757,-0.022770828378066762
2018-10-09,-0.1271820448877805,-0.019000807112684353
2018-10-10,-0.10075566750629728,-0.014645602971818243
2018-10-11,-0.0657534246575342,0.0001721610057740621
2018-10-12,-0.03835616438356171,-0.0028766728419105277
2018-10-15,0.02216066481994461,-0.009726169443916334
2018-10-16,0.040000000000000036,-0.005995828266415207
2018-10-17,0.025210084033613578,-0.015047649658440536
2018-10-18,0.08211143695014655,-0.0053544171624170375
2018-10-19,0.06837606837606836,-0.010120893854916956
2018-10-22,-0.005420054200542035,-0.00985088516426701
2018-10-23,0.03296703296703285,-0.003390930242139128
2018-10-24,0.03551912568306004,-0.005985443699197985
